id,short_name,buy_car_type,lng,lat,address,tel,jsd_type,join_shop_code,join_shop_name,province,province_code,city,city_code
15228,比亚迪汽车王朝网（粤迪宝安欢乐港湾商超店）,,113.879688,22.544335,广东省深圳市宝安区新安街道海滨社区欢乐港湾18号滨海欢乐园西L1-022、023、024号,,1,BYDGD012SC,深圳市港湾粤迪汽车销售有限公司,广东,440000,深圳,440300
15901,比亚迪汽车海洋网（深圳海悦4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,113.9317740,22.5873750,深圳市南山区西丽街道留仙洞村桑泰科技园,0755-26405169,1,BYDEGD084J,深圳市海悦汽车销售服务有限公司,广东,440000,深圳,440300
16177,比亚迪汽车王朝网（恒泰昌清龙路城市展厅）,汉EV冠军版/汉EV 创世版/汉EV 千山翠限量版/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.033498,22.670939,广东省深圳市龙华区龙华街道三联社区富联二区230号B区顺成发公司A区,0755-81788886,1,BYDGD131J,深圳市恒泰昌汽车销售服务有限公司,广东,440000,深圳,440300
17448,比亚迪汽车海洋网（深圳粤星4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,113.9043200,22.5469570,深圳市南山区南头关口二路嘉进隆汽车城A01-2,0755-86009866,1,BYDEGD038J,深圳市粤星汽车销售服务有限公司,广东,440000,深圳,440300
16181,比亚迪汽车王朝网（深圳粤迪4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,113.91,22.55,广东省深圳市南山区南头街道南头关口二路嘉进隆（安乐）汽车城A区A04-2号,0755-26087088,1,BYDGD031J,深圳市粤迪汽车贸易有限公司,广东,440000,深圳,440300
17756,比亚迪汽车王朝网（深圳星浩迪4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,113.9696470,22.5973500,广东省深圳市南山区西丽街道西丽湖社区沁园路深旅集团西丽综合楼108,0755-88658333,1,BYDGD221J,深圳星浩迪汽车销售服务有限公司,广东,440000,深圳,440300
18639,比亚迪汽车王朝网（新景腾飞壹方城城市展厅）,汉EV冠军版/汉EV 创世版/汉EV 千山翠限量版/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.029223,22.647449,广东省深圳市龙华区龙华街道景龙社区龙华大道3639号壹成中心花园三区C栋L1-J017/017A/019号,0755-28190100,1,BYDGD055CZ,深圳比亚迪新景腾飞汽车销售有限公司,广东,440000,深圳,440300
16521,比亚迪汽车王朝网（深圳龙南科技4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.0946080,22.7018240,广东省深圳市龙岗区平湖街道环观南路辅城㘭风塘工业区B6号A栋1-4层,0755-89989932,1,BYDGD202J,龙南汽车科技（深圳）有限公司,广东,440000,深圳,440300
16594,比亚迪汽车海洋网（宝能科技园众深联城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0653410,22.6726970,广东省深圳市龙华区宝能科技园5栋第1-4层,0755-25115288,1,BYDEGD013J,深圳市众深联汽车销售服务有限公司,广东,440000,深圳,440300
17973,比亚迪汽车海洋网（深港设计创意产业园粤星城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,113.8832190,22.5144060,广东省深圳市南山区前海深港合作区听海大道与妈湾一路交汇处前海深港设计创意产业园北区D栋201,13723721034,1,BYDEGD023CZ,深圳市滨海粤星汽车销售有限公司,广东,440000,深圳,440300
14993,比亚迪汽车海洋网（龙华6979商场众深联红商商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0253590,22.6227400,广东省深圳市龙华新区民治街道红山6979商业中心一期5栋101/121铺位,0755-23770396,1,BYDEGD011SC,深圳市众深联红商汽车销售有限公司,广东,440000,深圳,440300
17659,比亚迪汽车王朝网（网益东环二路城市展厅),汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.047602,22.632459,深圳市龙华新区龙华街道东环二路1号一楼北侧,0755-81702828,1,BYDGD004CZ,深圳市网益汽车贸易有限公司,广东,440000,深圳,440300
15238,比亚迪汽车海洋网（南山环球汇环球粤星商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,113.9987410,22.5906430,广东省深圳市南山区西丽环球汇2-117铺位,0755-26902621,1,BYDEGD012SC,深圳市环球粤星汽车销售有限公司,广东,440000,深圳,440300
18153,比亚迪汽车海洋网（龙岗创新产业园新融耀城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0804870,22.6525350,广东省深圳市龙岗区坂田街道象角塘社区汇智谷创新产业园1楼一层102,0755-28454858,1,BYDEGD027CZ,深圳新融耀汽车销售服务有限公司,广东,440000,深圳,440300
17754,比亚迪汽车海洋网（龙岗Max City新融通商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0581370,22.6329370,广东深圳市龙岗区坂田街道吉华路635号佳华领汇广场二期一楼L114A号铺,0755-28772544,1,BYDEGD007SC,深圳市新融通汽车销售服务有限公司,广东,440000,深圳,440300
18329,比亚迪汽车王朝网（深圳盛世开元4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.0812880,22.6479160,广东省深圳市龙岗区坂田街道吉华路466号新天下华赛工业区盛世开元比亚迪4s店,0755-89378878,1,BYDGD189J,深圳市盛世开元汽车销售有限公司龙岗区分公司,广东,440000,深圳,440300
15813,比亚迪汽车王朝网（后海粤迪天利广场城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,113.930000,22.520000,广东省深圳市南山区粤海街道海珠社区海德三道195号天利中央商务广场(二期)143、144、145、146铺位,,1,BYDGD019CZ,深圳市后海粤迪汽车销售有限公司,广东,440000,深圳,440300
15754,比亚迪汽车海洋网（龙岗华南大道星通泰城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.1264130,22.6724270,广东省深圳市龙岗区华南大道一号华南国际五金化工塑料原辅料物流区(一期)M02栋127,,1,BYDEGD012CZ,深圳市星通泰新能源汽车有限公司,广东,440000,深圳,440300
18095,比亚迪汽车王朝网（新恒迪龙华cococity商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.0529290,22.6083650,深圳市龙华区民治街道民泰社区星河盛世A1-A6栋一层L1S-062,13600421651,1,BYDGD032SC,深圳市新恒迪汽车销售服务有限公司,广东,440000,深圳,440300
18463,比亚迪汽车王朝网（乾元新景龙岗万达商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.137045,22.679604,广东省深圳市龙岗区平湖街道禾华社区华南大道一号华南国际五金化工塑料物流区二期4号广场1015B,0755-84002023,1,BYDGD034SC,深圳市乾元新景汽车销售有限公司平湖分公司,广东,440000,深圳,440300
16176,比亚迪汽车王朝网（深圳龙南4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.080430,22.622236,广东省深圳市龙岗区坂田街道环城南路22号,0755-88868336,1,BYDGD015J,深圳市龙南汽车贸易有限公司,广东,440000,深圳,440300
16522,比亚迪汽车王朝网（深圳乾元新景4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.124115,22.656545,深圳市龙岗区南湾街道上李朗社区上李朗科技园H栋厂房101,0755-28680960,1,BYDGD204J,深圳市乾元新景汽车销售有限公司,广东,440000,深圳,440300
17509,比亚迪汽车海洋网（深圳通泰4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.1313040,22.6527690,深圳市龙岗区南湾街道平朗路9号万国城A座1楼1FA17,4008339688,1,BYDEGD042J,深圳市通泰新能源汽车有限公司,广东,440000,深圳,440300
18462,比亚迪汽车王朝网（乾元新景家乐园家居广场城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.225254,22.732818,广东省深圳市龙岗区龙城街道黄阁路234号3号产品展厅101,0755-28902790,1,BYDGD050CZ,深圳市乾元新景汽车销售有限公司龙岗分公司,广东,440000,深圳,440300
17613,比亚迪汽车海洋网（天安数码城昆腾城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.2175290,22.7225890,龙岗区龙城街道黄阁坑社区黄阁路448号天安数码城活力广场2号商业楼2135-2138,0755-28708644,1,BYDEGD001CZ,深圳市昆腾汽车销售服务有限公司,广东,440000,深圳,440300
17649,比亚迪汽车海洋网（深圳南方众悦梅林4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0555570,22.5777010,深圳市福田梅林通大汽车广场B栋,0755-82731069,1,BYDEGD048J,深圳市南方众悦梅林汽车销售服务有限公司,广东,440000,深圳,440300
17772,比亚迪汽车王朝网（明迪竹子林城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.001817,22.531627,深圳市福田区沙头街道金城社区红树林路3号联合华鹏竹子林汽车城市展厅二层D1号,,1,BYDGD009CZ,深圳市明迪汽车销售有限公司,广东,440000,深圳,440300
18146,比亚迪汽车海洋网（龙岗赛格ECO星通利城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.1138310,22.6219780,广东省深圳市龙岗区吉华街道赛格新城市广场5栋1层101-102号,0755-84899323,1,BYDEGD026CZ,深圳市星通利新能源汽车有限公司,广东,440000,深圳,440300
15814,比亚迪汽车王朝网（泽然浩东部公交大厦城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.210000,22.700000,广东省深圳市龙岗区龙飞大道与青春路交汇处启迪协信科技园22栋01-09号,,1,BYDGD028CZ,深圳市泽然浩汽车贸易有限公司,广东,440000,深圳,440300
17773,比亚迪汽车王朝网（翠迪翠林大厦城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.063913,22.569636,广东省深圳市福田区梅林路、凯丰路交汇处东北角华超大厦103B-108B号,,1,BYDGD010CZ,深圳市翠迪汽车销售有限公司,广东,440000,深圳,440300
17755,比亚迪汽车海洋网（深圳泽然浩4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.29,22.76,深圳市龙岗区龙岗大道（坪地段）1057号,0755-28282900,1,BYDEGD050J,深圳市泽然浩投资有限公司,广东,440000,深圳,440300
14443,比亚迪汽车海洋网（福田博今国际南方众福商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0270960,22.5299300,广东省深圳市福田区沙头街道天安社区车公庙泰然七路1号博今商务广场一层07号商铺,0755-82734691,1,BYDEGD008SC,深圳市南方众福汽车销售服务有限公司,广东,440000,深圳,440300
15637,比亚迪汽车王朝网（湛宝龙岗世贸中心商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.246134,22.716663,广东省深圳市龙岗区龙翔大道世贸中心C区一层C108号,,1,BYDGD016SC,深圳市湛宝汽车销售有限公司,广东,440000,深圳,440300
15900,比亚迪汽车海洋网（龙岗龙兴商业广场中粤城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.2486610,22.7126080,广东省深圳市龙岗区圳埔路龙兴商业广场2号楼A02、B02-2,18829977887,1,BYDEGD015CZ,深圳市中粤汽车销售服务有限公司,广东,440000,深圳,440300
15073,比亚迪汽车王朝网（乾元新景龙岗佳兆业商超店）,,114.130866,22.606421,广东省深圳市龙岗区佳兆业广场1层L105-107a号,0755-84501473,1,BYDGD011SC,深圳市乾元新景汽车销售有限公司布吉分公司,广东,440000,深圳,440300
18534,比亚迪汽车王朝网（深圳泽然浩4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.264991,22.720868,广东省深圳市龙岗区宝龙街道龙东社区深汕路328号,0755-28241800,1,BYDGD081J,深圳市泽然浩商贸有限公司,广东,440000,深圳,440300
14882,比亚迪汽车王朝网（星浩迪福田红树林商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.036157,22.520379,深圳市福田区沙头街道沙嘴社区沙嘴路8号红树华府1层L123、L124铺,,1,BYDGD005SC,深圳星浩迪红树林汽车销售服务有限公司,广东,440000,深圳,440300
15638,比亚迪汽车王朝网（龙田爱联城市展厅）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.2415000,22.6939450,广东省深圳市龙岗区龙城街道新联社区爱南路468-1号103,0755-89899928,1,BYDGD030CZ,深圳龙田汽车科技有限公司,广东,440000,深圳,440300
16178,比亚迪汽车王朝网（深圳金俊迪4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.1094190,22.5795820,深圳市罗湖区清水河三路2号,0755-23081188,1,BYDGD197J,深圳金俊迪汽车销售服务有限公司,广东,440000,深圳,440300
18669,比亚迪汽车海洋网（福田国商购物广场福展商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.066370,22.539350,广东省深圳市福田区福华三路118号皇庭国商购物广场L2-39,0755-82297747,1,BYDEGD037SC,深圳市福展汽车贸易有限公司,广东,440000,深圳,440300
16648,比亚迪汽车海洋网（博丰大厦新迪城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.1108200,22.5762130,深圳市罗湖区清水河街道清水河三路18号深业车城博丰大厦一楼BF-103,0755-82244729,1,BYDEGD025J,深圳市新迪汽车销售服务有限公司,广东,440000,深圳,440300
18640,比亚迪汽车王朝网（卓景福田城市展厅）,汉EV冠军版/汉EV 创世版/汉EV 千山翠限量版/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.062486,22.533306,广东省深圳市福田区福华三路100号鼎和大厦1层08单元,0755-83989971,1,BYDGD056CZ,深圳比亚迪卓景汽车销售有限公司,广东,440000,深圳,440300
16640,比亚迪汽车海洋网（深圳信宝4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.2222060,22.6686690,深圳市龙岗区横岗街道龙岗大道7006、7008号,0755-89738111,1,BYDEGD022J,深圳市信宝名车贸易有限公司,广东,440000,深圳,440300
16174,比亚迪汽车王朝网（深圳湛宝4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.222299,22.667830,广东省深圳市龙岗区龙岗大道横岗街道信义汽车城8号,0755-89738666,1,BYDGD032J,深圳市湛宝实业发展有限公司,广东,440000,深圳,440300
18427,比亚迪汽车海洋网（福田城市主场福岭城市展厅）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.095940,22.558550,广东省深圳市福田区园岭街道鹏盛社区八卦二路145号城市主场公寓八卦二路143号106,0755-82297747,1,BYDEGD035CZ,深圳市福岭汽车销售服务有限公司,广东,440000,深圳,440300
16180,比亚迪汽车王朝网（深圳三维都灵4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.0972750,22.5593760,广东省深圳市福田区园岭街道华林社区八卦二路160号八卦岭工业区536栋102,0755-83052295,1,BYDGD036J,深圳市三维都灵汽车销售服务有限公司,广东,440000,深圳,440300
16593,比亚迪汽车海洋网（深圳新融合4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.2694610,22.7038100,深圳市龙岗区宝龙街道植物园路144号百世汽车城1栋B座,0755-84863048,1,BYDEGD018J,深圳市新融合汽车销售服务有限公司,广东,440000,深圳,440300
15564,比亚迪汽车海洋网（福田世纪汇盛世开元商超店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.0837820,22.5412590,广东省深圳市福田区华强北街道华航社区深南大道3018号世纪汇商场一层,13613079196,1,BYDEGD019SC,深圳市盛世开元汽车销售有限公司华强北分公司,广东,440000,深圳,440300
18037,比亚迪汽车海洋网（深圳福宝4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.057659,22.503104,深圳市福田区福保街道福保社区桃花路9号腾邦物流大厦一层101号,0755-23617996,1,BYDEGD097J,深圳市福宝汽车销售服务有限公司,广东,440000,深圳,440300
15402,比亚迪汽车王朝网（汉唐喜荟罗湖喜荟城商超店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.140480,22.568191,深圳市罗湖区东湖街道东乐社区太宁路8号百仕达东郡广场裙楼1楼101-5、101-6,,1,BYDGD014SC,汉唐喜荟（深圳）汽车销售服务有限公司,广东,440000,深圳,440300
18701,比亚迪汽车王朝网（深圳路骐罗湖城市展厅）,,114.126122,22.539060,广东省深圳市罗湖区东门南路瑞鹏大厦1栋一层,0755-22657396,1,BYDGD057CZ,深圳比亚迪路骐汽车销售有限公司,广东,440000,深圳,440300
15981,比亚迪汽车海洋网（深圳鑫业迪4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.1639850,22.5599300,深圳市罗湖区莲塘街道鹏兴社区鹏兴路2号鹏基工业区711栋一层整层,0755-82244729,1,BYDEGD085J,深圳市鑫业迪汽车销售服务有限公司,广东,440000,深圳,440300
18145,比亚迪汽车海洋网（深圳大源4S店）,e2/宋PLUS DM-i/宋PLUS EV/海豚/驱逐舰05/海豹/护卫舰07/海鸥/宋PLUS DM-i 冠军版/宋PLUS EV 冠军版,114.406255,22.763356,深圳市坪山区坑梓街道沙田社区秀沙路18号高时新能源产业园B栋108,0755-28999400,1,BYDEGD098J,深圳市大源汽车销售服务有限公司,广东,440000,深圳,440300
14715,比亚迪汽车王朝网（浩迪坪山天虹商超店）,,114.340278,22.703885,广东省深圳市坪山区龙坪天虹商场L1-1020号,,1,BYDGD003SC,深圳龙坪浩迪汽车销售服务有限公司,广东,440000,深圳,440300
16173,比亚迪汽车王朝网（深圳浩迪4S店）,汉EV冠军版/汉EV/汉EV 创世版/汉EV 千山翠限量版/汉DM-i/汉DM-P/汉DM-i冠军版/汉DM-p战神版/唐DM-p/唐DM-i/唐DM-i冠军版/2022款唐EV/宋Pro DM-i 冠军版/元PLUS/2023款元Pro/2022款 宋MAX DM-i/秦PLUS DM-i 2023冠军版/秦PLUS EV 2023冠军版,114.3446900,22.6780490,广东省深圳市坪山新区坪山街道坪环工业城94栋厂房,0755-82621333,1,BYDGD185J,深圳浩迪汽车销售服务有限公司,广东,440000,深圳,440300
