姓名,评论内容
ℳঞ陌路相逢 ໌້ᮨ꧔ꦿ,我一个男人都看哭了，
佳佳家包浴地,太感动了
佳佳家包浴地,[赞][赞][赞]看得我都想哭了
Princess 唐455,看哭了😭
🤣“灵芝”😉,@俊          洁 哭了[大哭][大哭][大哭]
User_1598146335799,[赞][赞][赞]
习惯一个人,哭了哭了
易楠…·,@YOUNAN💫
心想事成15758,[赞]这狗太棒了[赞][赞]
幼稚“果酱”🌸,[爱心][爱心][爱心]
水之荷185,我被感动的流泪了
忘記我叭☞,有谁哭了？
ァ领衔荷尔蒙,虽然知道是段子，但还是感动哭了[捂脸][捂脸]
温柔的谎言&＠瑞,有时候人做事不如一条狗的忠诚实可靠
小菜叶 （记录生活）日常,想我的狗狗啦
小菜叶 （记录生活）日常,哭了
原 諒 —,属有的视频我都看了
原悦品牌，总代范艳,看哭了都
过往皆是打扰.,看着看着我眼泪一直跳[大哭]
吾家有馨宝 👧,全网最勤，最靓仔的路虎
茹姐966,如果这个路虎没人养我来养，送给我吧。
扶桑.005,@~南瑾~
兔菲爱手工🎀🌹,怎么拍这样伤感的视频呀[捂脸]
有你在我身边真好,[666][666][666]
ai萌小兮,哭的稀里哗啦
海的菲律宾,我看的快哭乐
海纳百川611刚哥,有多少人不如这狗宝宝[赞]
白云3380,[火][火][火]
养羊妹丽丽,我居然哭的稀里哗啦
_L董董🧚🏻,狗狗有时真的比自己的亲生儿女都懂事孝敬[狗]
小羊恰饭·🐑,我既然看哭了
松原班长说车,哭的稀里哗啦
从你的世界路过＠015,我既然看哭了
༄孤城ི、浪子༣࿐ི,太感人了  [666][666][666][666][666][666]心酸了
✧*✧*醉心✧*✧*,感动哭了，为什么把它丢弃呢？
.Y.••,看哭了
擦肩而过,[赞][赞][玫瑰][玫瑰]
虎牙♥坤哥♥,我真的流泪了！真的
大莹~~,小路虎怎么这么懂事
xy爱我别走,带走路虎[666][666]
WA，如果,请带上他一起走，别丢下他
WA，如果,还是哭了，，眼泪就没干，路虎你真棒，，比人强多了
全球通,[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
郭氏八少🔥🔥,好感动[大哭][大哭][大哭]我又哭了
麻辣芳淋,[大哭][大哭][大哭][大哭]
邯郸华姐33435,[赞][赞][赞][赞]
こ若见う,纵使有再多不舍，最后还是选择离开
＠芳ㅤㅤㅤㅤ,好乖
心随随我动！,我不喜欢狗  但是看到路虎这视频  太感人了  看哭了   呜呜
温柔女人👩231,好感动看哭了[赞][赞][赞]
《🏆》丽姐,这个路虎到底是谁家的
祥合顺海鲜行922,好感动看哭了
肖兔兔的小摩托、、,看哭了[大哭]
余生皆有你915,比人还懂事太感动了[笑哭][笑哭][笑哭]
陈“七七”（琪琪）,好感动[大哭][大哭]
小妈YL,我居然哭了
凉柠,我哭了
L̶ᴏ̶ᴠ̶ᴇ̶，＠,看的我好感动
ㅤ⁩ㅤ⁩ 殺,@花生粒
玖恩代理🌸,太感动了
歡喜−.,@皓月_ 呜呜呜
独爱粉,给我苦的稀里哗啦的😭
真爱永恒688888,好可怜啊
陈得祝气👀,@心情…— 以后我们养一个
ଳ.故人归ଳ.,@ʕ̯•͡˔•̯᷅ʔɷ（•  @Archer.⋆̩☂︎*  @糖不甜了^_^ 看哭了[捂脸]
A stories..,@鬼七•
郭华5246,狗狗真的掉眼泪看着好心疼心疼的哭了狗狗是人类最好的朋友
🦋思美私人定制🎀,哭了
柔情逊雪《尘客》,太感动了，比人都强[赞][赞][赞]可爱的路虎
一路向东☞☜,看哭了[落泪]
春夏秋冬🙏💕（厦）,[祈祷]求求你把路虎一起也带去，我想说这不是真的！！！[祈祷][赞]
天边的彩~红~,狗狗真的掉眼泪看着好心疼心疼的哭了狗狗是人类最好的朋友
紫蔷薇  🍵🍃,感动到流泪
君君（ 'ω' ）,看哭了[大哭][大哭][大哭][大哭]
憨憨是心,把路虎带一起吧
好人一生平安,我真看哭了别这样好不好，狗狗就是不会说话什么都知道[赞][赞][赞]
雨是心的泪733,好可怜的狗狗[赞]
若无相欠，怎能相见！750,都看哭了
💋相思雨卍,把我看哭了，懂事的让人心疼
若无相欠，怎能相见！750,感动
寒风呼啸16,泪奔😭😭😭
平安喜乐,狗狗通人性的，我看着狗狗掉了泪水，我也看哭了，
不顺路了.🍂,@三金Sri
李良贤238,我也看哭了[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
☞青依,直接看哭了
M eet      .,@.likl👰🏻 你看完
清儿6988,看哭了
余生安好,我也看哭了[捂脸]还哭的稀里哗啦的
森旅迷了鹿୧⍤⃝🍀,看哭了唉[落泪][落泪]，陆虎掉眼泪那一刻心疼啊，世态炎凉，狗狗都比某些人会成全，会感恩
姐妹情深912,[赞][赞][赞][赞][赞]
心情00421,臼⑨
心情00421,😭
FJ ·晓兵姐💰飞虎队,哭出声了
葡萄84697,😭😭😭
梅花雪纷飞，,这么可爱的狗狗，我一辈子都不会抛弃的。别说去城里，就是去美国我也不会去的。我看哭了，毛太可爱了。[赞][赞][赞][爱心][666]
এ᭄ꦿ꯭濤এ᭄ꫛꫀ,这狗狗神了
小朋友,我都感动哭了。
小朋友,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]我此时此刻他的举动让我非常非常感动。
菲儿,看看狗狗表情，真可怜，我都哭了
往事丶如凤,路虎。你是[玫瑰]最棒的[玫瑰]，加油
爱峰813,太感人了，这都是怎么拍的
🌈滴水百合☀,跟着一起哭，拍的比人真实
🍓🍓🍓和往事拜拜,只有养狗人懂这样心情
甜甜姐姐,连我都给看哭了[撇嘴][撇嘴][大哭][大哭]
🕊梓萱吖～,我看哭了
马记燕麦揉揉凉皮批发,感人[赞][赞][赞]
攸州艺术歌舞团,看哭了不少人，太感人了。
七妹➹,有的时候人真的不如这可爱的狗狗
王小玉👌,好感人
～᭄ꫛꪝ鹰子꧔ꦿ℘⸙,我哭了
淡然♥♥♥♥♥,哭了我，
-新圈-,我哭了
如果咱知道,揪心呐，哭的稀里哗啦的……
滑过指尖的温柔 R,这宝贝是我见到的最聪明的金毛狗狗
滑过指尖的温柔 R,这宝贝这么聪明懂事我怀疑是人变的
心想事成08367,不行了，实在忍不住了眼泪自己流出来了[捂脸][捂脸]太感人了，我想要这🐶
小瓶盖儿爱唱歌♛♞,我也曾有两个这么懂事的毛孩子[落泪][赞][赞][赞][赞][赞]
空调拆装维修加氟回收出售,[笑哭][笑哭]竟然看哭了
颅內羔钞,太感动了😭
萱宝贝,城里真的不让养狗吗，我怎么不信呢，城里那么多人养
河北♛飞哥,我也快乐
დ🥀᭄莫失莫忘℘♥玲妹,[大哭][大哭][大哭][大哭][大哭][大哭]
ぃ暮风古榕待人归ღ,假装没看见[大哭][大哭]
依依吖宝贝,看哭了
小帅哥04021,[落泪][落泪][落泪][落泪][落泪][落泪]
南城旧事⭐⭐⭐⭐⭐,太感动了，我这铁打的心都软了[笑哭]
小熊維尼/🐻,路虎要是哪天没有了，估计主人会难过死，毕竟，都是有感情的
夏日阳光6493,我也看哭😭
幸运兔1055 me中,我都看哭了。
蒙京801,[大哭]
小劉同學谈l a,@丁.叮.盯.  @小桂皮皮-
菲菲励志书屋,看哭了[捂脸]
微笑灬媛,看哭了
🍊 小露,路虎真乖，一定要好好的！我已经泪奔了
七色彩虹93656,好感动，看了几遍还得忍不住落泪！[赞][赞][赞][赞][优秀][优秀][优秀]
贵州——女孩,我既然看哭了，愿它一生平安[爱心][爱心]
妖怪小虫,我们家狗只会咬鞋子咬袜子，让你找不见
若水6828,哭了
小陈啊你好,路虎绝对是个好演员[赞]
黄有鸾,[爱心][爱心][玫瑰][玫瑰]
新用户98,@Grace不打烊
如若......……,哭了哭了T﹏T
缘来是你65691,这狗狗真是太好了，太懂事了
带走的回忆y,好段子[赞]。。。
泽g…﹉,@c”..
艳召059,太感动了
斧头帮689,看哭了，从来不流泪的我，今天控制不住了
瑜💋小小,我在吃早餐，看见这一幕，我眼泪汪汪的，
~~O（江皖辞）O~~,哎呀，给我看哭了
💐🍓霸气十足526,[爱心][爱心][爱心][爱心][爱心][爱心]
好名字可以让你的朋友更容,一百万卖不卖[666]
❤️七彩人生🌸,看哭了[赞][赞][赞]
琼宝儿2,有没有跟我一样看哭的[笑哭][笑哭][笑哭][笑哭]
云端🍀手工坊,这样的狗狗怎么能抛弃呢
海c/.,好感人[大哭][大哭]
少秋致敬,最好的段子，[赞]不过也有瑕疵，不该让路虎孤苦伶仃的
李广云874,[赞][赞]
从头再来86156,好懂事的狗宝宝
紫色！梦想,太感人了
开心果∞‘,[666][666][龇牙][龇牙]龚琳娜夫妻[赞][赞][玫瑰][玫瑰]
快手用户1675008860204,甚人了？就不能带上
夜已深，心已凉🌸,想到我的豆豆眼泪就忍不住了
ღ᭄ꦿ做自己的Queen,看到这个视频实在忍不住了，，，我喜欢狗狗🐶，却不敢养，就怕十多年后的离别那一幕[大哭][大哭][大哭]
业余钓鱼✓,挺感动的[赞]
666知足是福,我尽然看哭了
啊~凌💫,万物皆有灵，万物皆有爱
幸福人生73106,好感动啊[捂脸][捂脸]
新野王菇凉,[大哭][大哭][大哭]
风和日丽xwhy凝聚力,[赞][火][666][祈祷]……[大哭]……
小段子哈哈哈,我一个大男人，咋眼睛进东西了呢，，，
黎AN雅雅～,这是我不敢养狗狗的原因，之前养过一个得细小走了我哭了三天难受了半个月才慢慢好，每次我路过埋它的地方我就难受[大哭][大哭]
黎AN雅雅～,唉我哭了
华艺理发店   5716,我也哭了
卡夫卡的熊啊！,大半夜哭成狗
爱你（田月）,真聪明好感人[赞][赞][赞][赞]
爱你（田月）,[666][666][666][666][666]
爱你（田月）,[赞][赞][赞][赞][赞]
诚信做人9650,我哭了
山花简爱,感动哭了[捂脸]
💦王冰洋💦,狗狗来我家，我要你[愉快]
小七48628,看得我泪眼哗哗[落泪]
雨雷星,[笑哭][笑哭][笑哭]好感人。
月球出逃指南*^ω^*,路虎除了不会讲话，什么都会！[666][666][666]
久居我心你称王,好感人[笑哭]
幼稚园小江,哭死了
孙青176,哭的哎[捂脸]
丽姐love,好感动[火]
让我睡个好觉吧.💤,@hello 呆瓜 看到这种视频真的是哭死了
辣么胖👿还吃😡,大半夜哭死我吧[大哭][大哭]
诗和远方05447,夜深人静之时真的不能看此类让人伤感的视频，会使人忍不住泪流满面，思绪万千。之后望着黑漆漆的窗外无法入眠。
一生所求、。,看哭了
桂红o7rYjw1Y,[666][666][666][666][666][666]
雪花倒着飘354,[笑哭]
霸道女王QQ,哭了😭
26nn,@ㅤ 二零年_ 看哭了
营养快线.··,[大哭]难受
迷倒众生075,我也看哭了
迟遇秋8,难过就看看吧 @草莓味的ˡⁱᵏᵉ🍓
.小熊落兜里.,太懂事了
圈圈78025,我哭了
🍜拉面❤️,哎呀，这必须热门的呀！[火][火][火]
过去的永远都是回忆721,我哭了
love91741,路虎比好多人好
云南柏小妹,我哭了[捂脸][捂脸][捂脸][捂脸][捂脸]
news.轨迹,虽然只是演的，这只狗狗居然让我感动了，愿这世间能好好对待狗狗，它的生命不长不短，能陪我们度过一个快乐时光我觉得狗狗生命很长了[赞][赞][赞][大哭]
秀娟RIckvx7Y,看哭了[大哭]
火星人➡影视剪辑,[大哭][大哭][大哭]哭的我稀里哗啦的
奕恺日常生活号,居然流泪了
小熊弄丢了没爱了,[赞][赞][赞]
勇士之甲,看 哭了
娜89620,感人
风无相，云无常！,虽然是段子！但是很感人啊！
么么俊哥哥,看哭了！太感人了
陈秀梅（护发品）,我不敢看了，眼泪止不住的流，路虎太懂事了
弥留在夜空中的🌟,看哭了
慧质兰心182,好感人！[赞][赞][赞]
冰封记忆77,看哭了
幸福456604,看哭了太感人了，更想我的大宝了
花开花落花满天0567,好感动[笑哭][笑哭]
＠张羽,搞的好像我失去奶奶一样[爱你]
责任√晓晓,看了心疼😭啊
＠幺妹儿，,一条狗狗给我看哭了
鲍家街001,路虎[赞][赞][赞][赞][赞]
夏日阳光6630,看哭了，好心酸
好运连林☆LJL,我还不如它[捂脸]
明天会更好,真有这样的狗吗？太通人性了[赞][赞][赞]
星魂7833,真感人
，宋琼,好感动
梦屿千寻6922,看哭了
網賈,@Favor  & 我哭了(´;︵;`)
办理检车保险411,段子拍的不错[赞]
张金花,路虎义子可怜了，没想城里不让养狗！！！
别动我的辣条,真心爱这狗狗 路虎
只是太愛伱J,作为一个大男人的我都哭了！[大哭][大哭]
喜欢的咱就收,我只想说，路虎，来我家吧，我养你，爱你疼你😢😢
倔强的猫咪🐱🐱🐱,真的有这么聪明的狗吗？
遇见＊雪宝 ！！,看哭了
老李太太美好时光的家庭。,[捂脸][笑哭][赞][赞][赞]
＠禅如＠,看哭我了[大哭][大哭]
人生如梦24978,好感动呀[捂脸][捂脸][赞][赞]
情深意重,太神奇了
情深意重,这金毛以前肯定没挨多少打
心月——,[武汉加油][武汉加油]
🕊ℳ心❣比柠ঞ檬꧔ꦿ,我被它感动哭了
靑山_⛰️,@-犯困第¹名
M-小羊睡不着.,@/在线\ 好感动啊[可怜]
快手用户1671892344685,太感动了我都看哭了[赞][赞][赞][赞][赞]。
许良人的饰界,咋拍出来的，应该没有这么懂事吧，骗我养狗[捂脸]
༺🙏宁静致远🙏༻,竟然把我看哭了
khn dw,我看哭了我可怜狗狗[委屈][委屈]
云淡风轻,狗狗太聪明懂事儿了，比很多不懂事儿沒良心的人都好！看的流泪了
龙.´,这狗狗也太聪明了吧
谢辞。,真过份
棒棒糖4200,，这路虎太亲了，被它的懂事看哭了[捂脸][捂脸][捂脸][捂脸][捂脸]
ID瞌睡小许.,居然看哭了
开心,好感动啊，把我哭得稀里哗啦的[笑哭]
这么近，那么远3928,谢谢创作人，你的视频让我内心深处久久不能平静，万物皆有灵，希望都可以善待身边的每一个小动物
薛ㅤ ,太心酸了
姐永远疼你1314,看了揪心的疼
梦中忄婉儿,成功把我看哭[赞]
快 手 四 哥,居然看哭了，特别在1分50秒的时候[捂脸]
就叫si mei .🖤,@趁叶色很温柔～ 老板快看  太伤感了[大哭]
BB. 小不点,居然看哭了
知足61645,看得我眼泪直流，这狗太聪明了[赞][赞]
姐是有脾气的。😂,狗狗太懂事了，感觉有的人还不如狗狗，看的我忍不住掉下眼泪，
多宝&,看哭了太心酸了
时光靓影184,动物界的奥斯卡影帝
海市蜃楼,这一刻，眼泪忍不住流下来了，这狗狗真的好懂事！
没你男朋友凶😎,看哭了
酱酱宝儿呀🖤,看哭了
ぺ尐勾引ωǒ,看哭了
无-   -.,@陪冉过冬记
余七..♡,@王健林
^））白,看哭
初夏渲染寂寞28466,路虎好懂事
独壹＠無贰,好久没泪奔了，没控制住
雨哥说香猪,你還是走了
雨哥说香猪,別走了，好好養它
甜心蛋糕（鑫鑫）,这狗狗的演技太好了[赞]
谎友^,看到狗狗流泪一瞬间，心好痛！[大哭]
尤米口,[撇嘴][撇嘴][撇嘴][大哭][大哭][大哭]
笑红尘7967,把我看哭啦 [笑哭][笑哭]
羽%（不闲聊，请自重）,竟然把我看哭了，心里真的很难受
-.稀有物,好感动哦
🍀💐红💐丽🍂🍀,看得我心里酸酸的
💋嘟嘟的嘴唇😤,我发现我最近太爱狗狗了
👐 甜妹✌️,好感动哭了😭😭😭😭😭😭
α晴儿,我哭了眼泪不停的流
冬无眠’,我哭了
ㅤㅤㅤ     邹菲,@大雾掩盖的爱
按摩 飞哥,我哭了[落泪]
775-橘甜甜🍊大,哭了好感动
金州勇士队🏀,@TA
濒死的心。,@A. 林轩
啊铠✨,不想理你了管那么多干嘛呀
啊铠✨,肠胃火肠胃好
啊铠✨,变苗条瘦了
啊铠✨,拍段子
🦄婷婷麻麻❤🐮🐖,我哭的眼睛都泪水都肿痛
A韦韦.,哭了
NJ-凡洛,呜呜呜呜
小幸福792,只想哭😭
静心素雅769,比有些人都懂事！自从养了狗狗，我的心都玻璃心了[大哭]
张家口红娘幸福来敲门,我会看哭[笑哭]
来自凤凰山下的姑娘,突然发现我眼泪原来好不值钱，看这视频都掉好多眼泪[捂脸]
清欢雅俗,哭死了[玫瑰]
奔腾NAT,我真不敢想象如果路虎以后老了走了，主人是什么样的心情。[抱抱][抱抱]
快手用户1667108631394,太感动了[捂脸][捂脸]
………………齐……………,路虎[赞][赞][赞]
勿忘初心35342,如果能有一只这样的狗狗，此生无憾[大哭][赞]
另类明❗️,眼泪出来了
＠一颗小豆子,我哭得稀里哗啦的是怎么回事
小伟 ...……,少出点这样的段子，这样的段子实在太感人，看完忍不住流泪在眼睛里打转！
养斗鸡玩玩,好感动啊[龇牙][龇牙][赞][赞][玫瑰][玫瑰]
OrAlloT,眼泪出来了
BinBin💗，,狗狗[赞]
↘柠檬味的西柚🍊,看着，好心疼啊
【红红】599,泪奔了
A华姐568,虽然不是真的，但是我没忍住还是掉泪了。[火][火][火]
④娇媚儿管理,哭
诸事顺利来💃,太感人了！
菲儿,看的我眼泪流出来了
奔波,[赞][赞][赞][赞]聂影师跟狗狗配合的太好
🌺错把，敷衍当承诺🌹,🐶🐶好可怜
冰山雪莲12325,好感人啊[赞][赞][赞]
.带刺.玫瑰.,我看哭了。人还赶不上动物呢。[捂脸]
好运来——姐,看到这视频我眼泪忍不住哭了看到够狗太可怜了[大哭][大哭][大哭][大哭]
~春暖花开~,嗯
娇姐是东北的,我想再看你一眼，这句话让我哭的稀里哗啦
娜姐👰,[捂脸][捂脸]
姜仔凤,路虎袜子香吗。
开心一笑66992,[赞][赞][赞][赞][赞][赞]
＠阿杜＠厚德载物,[666][666][666][666][666][666]
幸福其实很简单8246,路虎太可爱了
你的泪会说谎351,这个太懂事了
✨玥儿༇,编剧不怎么样，应该奶奶下车 带路虎走
随意,哇靠，这是谁编剧啊，太虐心了！
启航信仰,我一个大男人看这种视频受不了！你成功的让我掉了几滴黄金。谢谢路虎
一点风骨,@^N26
坏女人.¥,@“Aɢᴀɪɴ. 看哭啦，它的作品个个都看哭
黑.某,@♠️  控 看哭
小 卓的朋友圈！,狗是人类最真诚的朋友
l柳林,太可怜了！为什么要丢下它
紫君【好物分享】,看到路虎流出哪滴眼泪，我竟然哭出声来，心疼路虎
感恩~奕君,看得我都哭了，路虎太善良太懂事了[赞][赞]
小妹妹哟，，,[擦鼻涕][擦鼻涕]
🎊小芈品牌全国连锁店,看了路虎每一个视频，都很感动   路虎你是最棒的   看哭了
User_1166271365,我哭了
玲珑雪16,比正常人还优秀[赞][赞][赞]
绚丽夏日之花,有点像儿时送父母外出打工，泪目
い 十一,我竟然看哭呢[爱心]
由己&,我怀疑路虎是投胎转世的
琳琳姐980,自己反思一下该怎么拍
琳琳姐980,老子凭你拍这些段子  太伤心   我决定不在关注你
小劉不讲理~,狗是人类的最忠诚，善良的朋友
郑生海鲜815,人有情，狗狗也有情，要珍惜身边的亲人，开心，幸福的生活！[赞][玫瑰]
琳琳姐980,不管是拍段子也好  还是什么也好  你让我哭了就是你的不好   让狗狗伤心也是你的不好    我要打你
赖重霖,太善良了，我的路虎，好感人
我有药＠_＠你有病吗◎,请问这是够吗？
意中人  ，❤❤,谁说城里不让养的
🐷刘大敏子～🐷,分分钟要下了我的眼泪
小龙🎤【从头再来】,这辈子能拥有这么忠诚的狗该多好   每一个作品看的肝肠寸断  我想说从来没这么感动过  [落泪][落泪]
昭通∽阳妈,太感人了[捂脸][捂脸][捂脸]
稔素,看哭了
甜蜜妈咪在韩国,这狗狗到底是怎么养的比人演的都好[赞][赞][赞]
风、358,路虎[赞]看的哭了我发给我的好朋友看我的好朋友也哭了太感动了[捂脸]
琪71304,太感动了，请善良的人们善待所有的小动作们吧！
风雨过后1998❤❤,好感动，看哭了[大哭][大哭]
李振华h7NI9MuU,[赞][赞][666][666][666][666][666]
希望52745,这好的一条狗舍得扔掉吗？[大哭]
瘦10斤吖,心疼小狗
《梦雪儿》,好感动
∩欣🎀,@貂蝉🦋” 红红，我看哭了[落泪][落泪]
史姐正能量,看哭了我[捂脸]
彪哥睡不饱.,@ㅤㅤㅤㅤㅤ⚽️ 我眼泪止不住的流
柠檬汁18576,看了好几遍哭了好几次[笑哭]
柠檬汁18576,我也哭了，好可怜的狗狗
快手用户1677240078769,我哭了
༺『紫༒宸』༻,金豆豆总是往下掉
爱你一生一世20907,我都哭了
简单865,有时候真觉得人不如狗，感人泪下!
🥀空白☘的🦋未来🍁,[大哭][大哭][大哭][大哭][大哭]
空空如也10394,哎！
冰糖葫芦💝平安,艾麦呀瞬间泪奔，毛孩子是我们人类最好的朋友
三金妈妈2宝妈,愣是把我看哭了
珊瑚与翡翠葡萄,太感动了，每次看路虎的视频，热泪盈眶啊，[赞][赞][赞][赞][赞][赞][爱心][爱心][玫瑰][玫瑰][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
浪子→林,年纪大了，不行了，眼睛不好使了
刚子＠尘客,我一个大男人看哭了[笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭]好感动的视频  为可爱的狗狗点赞[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
莫優。,好感动
北..澈,给我看哭了
XUE   LIAN 姐,好感人的狗狗[赞][赞][赞]
青儿,感动，看苦了
Jay.Ming.,好久没哭了唉😭
菩萨♚,年纪大了，这眼泪不争气呀
老曹,我一个大男人看哭了
丑女无痕😄😄,真的是看哭了
♡  善良也是一种罪,如果时光能回到从前，我也想养一只这样的狗，一个人过一生[笑哭][笑哭]
·ZJIAJIA,@.安乐＠
钰花缘🌙,是真的？？
雪花～凯伊（失去了爱）,我都看哭了。[大哭][大哭][大哭][大哭][大哭][落泪][落泪][落泪][落泪][落泪][落泪]
Wo..相守一生~,看哭了  好感人
颜音看世界,完了，看完，眼睛进砖头了😭
冬  ⁵,@念🌷
冰与 💋火🔥,眼泪情不自禁流出来了
柠檬～夏末,我哭了
爱是全国飞,@娜娜 、. 你看
guaiguai~~~,太难受了吧
【 拉措】苏＠,阿弥陀佛[赞][赞][赞]
瑞瑞~~～,居然看哭了
✨夏末💫秋初✨,虽然我知道这是拍视频，但还是没忍住泪奔了
简爱梦宝,狗狗真懂事，懂事的让人心疼
城南燕€,给我感动哭了
城南燕€,给我感动哭了
•小小李༊,@桀`sir 感动了
🌿盈儿 🌸,感动哭了
菜心312,[大哭][大哭][大哭][大哭]
杨杨杨羊，,@热爱花臂帅哥.
徐公子,太感人了
惠生活惠,这么为主人着想比人好[赞][赞][赞]😹😭
中山房产傑仔,事实证明，年纪大了不能看这种片子，会哭得像个泪人！
＠情孀,我承认我哭了[大哭][大哭]
随心所欲2329,路虎太懂事了
浅笑嫣然《昨日梦》,我一直在流泪，太感动了[大哭][大哭][大哭][大哭][大哭][大哭]
何止认识,哭的泣不成声
向日葵幸福一辈子,狗狗流泪我也流泪了[大哭]
ㅤㅤㅤㅤ晚  ㅤ ㅤ,@ㅤ佳妹❗
如初,狗狗流泪，我都红了眼[大哭][大哭][大哭]
沧州市十三中学生公寓佛心,这狗比人还强呢还会照顾老人会洗衣服[赞][赞][赞][赞][赞][赞][赞]
沧州市十三中学生公寓佛心,我真的看哭了这狗狗太懂事了太好了
和平精英.网络公主,小7
开心一笑66992,[赞][赞][赞][赞][赞][赞][赞]
꒰ঌ🤍໒印度阿三୧⍤⃝,我感动哭了[大哭][大哭][大哭]，回头一看我弟再笑[微笑]于是我拿他一拖鞋[网红猫]结果他也哭了[委屈]
亻..韦,这味道[奸笑] 特棒
🎌御☁,成功让我红了眼
Dream！Up！！,路虎咋变这么聪明的[笑哭][笑哭][笑哭]厉害[赞][赞][赞]
乖鸭...,狗狗好好
王二妮037,是真的我家也有狗狗。是边境牧羊犬，狗狗是通人性的，[赞][赞][666][666]
Miss. Cheers,我就搞不懂，拍个视频为什么要让狗狗掉眼泪[哼]害得我跟着伤心[哼]
荣妹 爱唱歌,[大哭][大哭][大哭]
上美777,最好的演员[捂脸]
Andy玫瑰,看哭了
贵人多忘事→_→贱人多矫情,懂事的让人心疼[落泪][落泪]
小迷糊..✨,把我看哭了[捂脸]
为了梦想而奋斗895,看哭了[笑哭]
轻狂づ﹏书生,我想知道的是路虎真哭了吗
人是江南杀的:）,@•李苏格  @多鱼老板…
安于喜欢/♂,稀里哗啦的 大小伙子竟然哭了
安于喜欢/♂,我看哭了
Smileぃ讉莣/拒私信,好感动耶，居然哭了
小川 朋友圈✨,狗狗确实不懂人间，但他们也有感情。不爱请别伤害。愿天下的狗狗全世安康。
努力拼搏向“钱”冲,为懂事的路虎点赞[赞][赞][赞]
一条小尾巴.,怎么做到让它流泪
影子💋✧（≖ ◡ ≖✿,哭的稀里哗啦的
nyam·,不敢哭 热泪盈眶了.
💰,[赞]
开心每一天1314.52,看哭了，真的可怜这只狗狗[捂脸][捂脸][捂脸][捂脸]
ᵇᵘ晚_睡.💤,我真的看哭了
꧁꫞꯭缘份꫞꯭꧂,它不会说话只能用行动来证明[赞][赞]
晚霞62604,我看哭😭了，[捂脸][捂脸]
HR-田晨辉,@小.灿.🧚🏻
一家之主8246,😭
心灵47720,[666][666]
冬日暖阳84589,看的我心里酸酸的[赞][赞][赞]
彩云之男.,什么样的人能养出这样的狗狗啊。。[大哭][大哭] @素质小学生
礼芝茶叶（精选好茶）,[落泪][落泪][落泪]
米多小同学,[大哭]太感人了[赞]
婷婷^0^（爱跳舞）,哭了
”.>,[赞]
宇琪的远方.,@- V1
奶糖味小仙女🍓,看一次掉一次眼泪，路虎真棒[赞][赞][赞][赞][赞][赞][赞]
詹姆斯碰瓷登,什么亲情友情，都不及一只狗
两个人在一起487,[赞][赞][赞][赞]
小树懒💯熙熙,我情愿吃苦  也不愿离开它
萌量不足,别拍了，给 路虎 搽下眼泪！
就这么任性❄️💞❄️,我都哭了
十里春风不如你,影帝啊，路虎。
小lucky成长,[赞]
向日葵3398,我也哭了[赞][赞][赞]
💘☾⋆᭄维持现状ঞ，,真好，我也想养了，跟着哭的人一定是有故事的人，也是喜欢养狗的人
海之蓝97250,[大哭][大哭][大哭]为何如此感动？
小麻雀儿啦啦,拍的怎么这么好
818★韩教官☆,路虎[赞]我哭了
是丸子-🍓,@不是坏 小孩  @早起大王:）  @昏睡修狗 好爱啊
＠《乐♥家》开心😊快乐,养一条狗比人都好[赞][赞]好感动[大哭][大哭]我也必感动的哭了
User_1596675152533,我是看一遍哭一遍
Eternal God·,[落泪]
💕只为你点赞💕,宝贝的一`举一动，太感人了😭😭
是文艺的文啊,看得眼泪哗哗落
莱茵春雨🐉,哇塞
雨后初晴～.,[捂脸][捂脸][赞][赞][赞]
健康才是福,感动哭了
＠苏苏🌙、,@롼이친.
花臂小猫,@星星喜欢醒醒.✨
夜紫兮～❦,看着看着感动哭了[大哭]
刚总.“”,哭了滴这里  反正我哭了
拾忆ぺ,@樱花.lbh
傑媽媽,[大哭][大哭][大哭]
จุ๊บ小美妞儿💃,不看了，一会哭了，
GAla（嘎拉）,看了就想哭
qeialdna,那狗挺乖的
🍃 娟 子💦,人类最忠诚的朋友！
冷雨阁_轩轩,有几个人看到这个视频，看哭了的
梨婲吹雪,三感人[扎心][扎心] @7hkㅤ
anyym,[大哭]@～  Amazing✨
萍媚😍,[大哭][大哭][大哭][大哭][大哭]
快乐钓鱼人638,在快手上路虎的视全网最牛[赞]
第一时间，710,感动😭
only 🍀  one,妈呀眼泪止不住往下流，[大哭]看不得这样的视频[大哭]
🔻大王_,路虎真的会“洗”呢[赞]
橘子汽水🥤.☾.,@妤ෆ̈
清澈☆☆☆,看着狗🐶得一举一动   我落泪了
泪^O^的告白,看到狗掉眼泪的时候，我也哭了[捂脸][捂脸]
健康才美,[大哭][大哭]
