姓名,评论内容
巧歌儿吉祥,真好
郑丽904,鸡蛋昰真的，我们家养的鸡都是下绿皮的鸡蛋
沫！,这鸡蛋怎么这么干净
冰雨雪之水,你放的不累吗？
User_1579689890381,[祈祷][笑哭][笑哭]
清水漂漂,假
孤雁,美女应该是鸭蛋吧！
相知8658,这跟我做梦一样的情景[龇牙]
轻轻的风2434,鸡生蛋是这样的。[赞]
快手用户1669353183484,这么多的好鸡蛋都买哪里去了，我从来没有见过
舍得796,野鸭子吓的
嫣然5005,一看就是假得，野生的不可能那么干净
老樟叶,鸡生蛋根本就不是这样的，周围有鸡来过？
nene,鸡蛋是绿色的
一起来，看世界,野鸡蛋不是这个色的
A菩提树683,[赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
幸福快乐,绿壳的山鸡蛋很好[赞][赞][赞]
小霞3633,在聪明也没你聪明都让你给偷走了
微笑 😊165,[爱心][爱心][爱心][玫瑰]
老徐,假的
ΧΗΙ,我以前在山上养了一百多只土鸡也是这样天天提个篮子在山上找鸡蛋
忘忧草50585,假的，鸡下蛋要有草树叶，不会这么干净
梦中人16875,[赞][赞]
语庭Zz,事先放好的
菊花,自己放的吧[笑哭]
我爱我家1359311,鸭蛋
风轻云淡05667,完了，晚上又要梦到没完没了捡鸡蛋了[捂脸][捂脸][捂脸]
韩凤莉,像鸭蛋
yue🐬琥珀🦄,是真的   应该是散养的   到处走 下的
莉亚481（乐家）,[赞][赞][赞]
User_1580461758952,鸡蛋怎是绿壳闷？
栾志霞,太假鸡蛋都上俩层
秋实,事先放好的
向上结果🙏,是你们家的鸡生的蛋吧
金龟子与朵拉,真假，有意思吗
萍仔895,都没看到鸡鸭鹅
亮1553,[玫瑰][玫瑰][玫瑰]
快手用户1658912865470,这个鸡蛋怎么卖？是真的吗？
User_1564705698050,没见到过鸡蛋是这种颜色的
才兰846,好像鸭蛋那是鸡蛋
王家菊,[赞][赞][赞]
成化居士,这是孔雀蛋
秋草余芳,这鸡蛋可以网购吗？请告诉我一个地址。
User_1597764104096,假的伤心、鸡还会把鸡蛋生来重叠起[捂脸]
雪花飘飘我孤傲,鸡蛋不会是这颜色，是鸭蛋
升生声,那是鸭蛋，好不[捂脸]
如意97310,[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
快手用户1655183501226,这些鸡蛋新不新鲜的
可爱的🌸朵,好假
柠柠,就算不是自己放的，你怎么每个位置都知道的这么清楚看都不看就知道在哪
老鹰,什么也不是
志在必德513,什么也撒谎
平安oipAxSDK,让他们知道吧！我
家和万事兴93308,[赞][赞][赞][赞][赞][玫瑰]
刘添慧,发财了，是野鸭旦吧
薰衣草,这一看就是鸭蛋[奸笑]
女主人......👍,摆上去又捡回来不怕麻烦
🌹 💝 何家乐,为什么鸡蛋和我们鸡蛋颜色不一样
雪莲花,美女发才啦
氟西汀🌹景儿,这么干净，这么假
青松48735,农村人一看就知道是假的
思念86968,你家鸡蛋这颜色？
平安是福sj,[爱心]
春凤细雨,[赞][赞][赞]
海岛102,假的一点技术含量都没有
遥望远方9507,鬼才相信你
南飞雁,是乌鸡蛋
对方正在输入78857,这个应该是鸭蛋吧，你真的不容易呀！把鸭蛋放在这里
123伤心的人118,为了拍视频，故意放的吧
Mrs.Lmeixia,自己放的鸭蛋 无聊
海之骄子【云中客】966,[赞][赞][赞]
快手用户1627298176156,是乌鸡蛋
幸福🌹玫瑰236,[赞]
快乐、健康、丰盛👪,[赞][赞][赞]
（﹏）幸福大家庭,收获满满[赞][赞][赞]
秀秀向前冲🏃,[玫瑰]
欧红霞299,[666]
👬田田👬,[赞][玫瑰]
蓺柚,一窝这么多都不新鲜了吧
明天1085.,也生鸡蛋好啊
🍬🍭艳艳姐☕️,放鸡蛋的人，太会放，放的好整齐啊！[笑哭][笑哭]
快手用户1661065654166,要是有鸡蛋天天有人去拿，根本存不了那么多
徐玉兰971,山鸡下的鸭蛋[捂脸]
缘,美媚你好会生
无所谓08044,为什么一窝不留下一个？
智慧姐爱唱歌,鸡蛋还是鸭蛋，好多啊
培风613,[微笑]
狄桂英,[赞][赞][玫瑰][玫瑰]
钱多多11138,你确定这是鸡蛋[笑哭]
祝福53855,[赞][赞]
诗和远方🍂040888,假
${无所谓}$,多费事，放完还得捡回去[捂脸][捂脸][捂脸]
清茶66/,不像鸡蛋
User_1583116628616,美女你发财喽，那鸡蛋一块钱一个[赞][赞][赞]
查巴奇青丝✔小青姐,很正常的
微笑68720,好
快手用户1663692867494,[666][666][火][火]
憨宝,太假了，不可能靠石头边上
天天开心0112,无聊
yangyang艳,[赞]
快乐宝贝,[玫瑰]
🖤—＠玲儿吖＠—🖤,确定不是人放上的
雨悸0806,假的
星星⭐知我星,太干净了
User_1508270573411,这鸡好，生鸭蛋
美好人生,[赞][赞][赞][赞]
User_1579867975998,好假哦
云朵爱读书,鸡才不会把蛋生在什么都没有的地方呢，它们会扒叶子盖起来
过好每一天20560,一看就是自己放的太假了
淡定哥7081,土鸡蛋[赞][赞]
无聊,[赞]
♛♞萱宝,乌鸡的蛋也是绿壳的[调皮]
无题9226,很假
三妹爱自学手舞,你拿框子不就是剪鸡蛋了吗
人情冷暖7207,这些鸡蛋有些时间长了
以诺🧚♂️,摆拍
东东,很好
🌹逗宝鱼🌹,你家鸡生蛋后都把鸡蛋擦干净哒[捂脸]
User_1508926952432,鸭蛋吧
❣️🎈🎈.🎈.❣️,难道就是这个框装过来的吗？正好一筐[偷笑]
征服46796,像孔雀蛋
宸玺,你下的吧
水中月69436,好假啊
快手用户1665192610310,绿色鸡蛋，纯天然的
冰冰ui,放鸡蛋的时间应该比捡鸡蛋的时间，假得可笑
春暖花开89009,[赞]
珑玲姐,这些人闲着没事做，
没所谓,在哪里啊我也要去捡
路闻957,我们去也能捡到这么多的鸡蛋吗
快手用户1645015279189,[赞]
安强213,假
新心666588,是你聪明吧，它那有这聪明[晕]
顺其自然73488,自己放自己捡挺有意思呗
芬姐书语……,山鸡下的绿蛋怎么卖呢？[赞]
美丽02059,[捂脸][捂脸][捂脸]
风舞松林间35812,鸡蛋是白色和红色，你这是像鸭蛋
鑫,自己放完再捡有意思吗？
苦茶,鸭蛋
舒心4398,一看就是是先放好的[捂脸]
玲子8962,搞笑，明明是鸭蛋
兰花,鸡在那里呢，怎么没看到鸡就有蛋[大哭]
天仙神童,冬天野鸡下蛋吗？
一生平安21463,我帮你捡来
你变得好生分,这不是鸭蛋吗？
妍妍轩轩妈咪,[赞][赞][赞]
路遥星亦辞0.,[666][666][666]
阿华7771,[赞]
`女人如水,[爱心][赞]
静千秋611,我也想捡[龇牙][龇牙][龇牙]
chenhuixian❤,不像鸡蛋，像鸭蛋多一点，看着好象放下去的[笑哭]
幼稚园＠婉惜 💓,鸭蛋说成鸡蛋！
ノ 昔年  不忆763,这地方没蛇吗？
快手用户1648983410393,[爱心][爱心][爱心][爱心][爱心]
雅致蓝宝石,快孵出小鸡了吧？
海阔\^O^/天空,那不是鸭蛋吗？
金桂159,假的，人放的，
古今如梦§§§,来的时候就拿了一筐[捂脸]刚好[哼]
快手用户1657109894066,[赞][赞][赞]
甜蜜蜜61766,加点小心，别弄打了，白费劲了，
栀子花开83222,假的太狠了
陈立农,鸭蛋就是鸭蛋，
我爱我的宝贝7234,这是鸭蛋吧！是自己养的鸭子
晓平1589,也不可能一窝生那么多[笑哭]
辉姑娘628,装都不会
🇨🇳阿木古郎🇨🇳,这是散养鸡的鸡蛋，在山上圈一片树地
阳光暖暖525♥,我家养的鸡鸭鹅，一般会找有柴草地方生蛋，但是也会到处丢蛋，有时走着走着也会生蛋
劉雙666,这么像鸭蛋[捂脸]
开心的每一天。哈哈。,有那么多吗，
初玥🍀,你自己放的吧，刚好装满一筐
__all alone°,@[爱心][爱心]
老明042,[捂脸][捂脸][捂脸]
沉默46387,[赞][赞]
User_1590303933412,我看就是自己放的
开心每一天76726,我怎么没看到一个鸡那么多蛋
开开心心每一天17342,都新鲜了一天个蛋这一窝这么多得几天才攒这么多
木西子,提前放好了的
真心真意，艳,装鸡蛋的框拿小了[捂脸][捂脸]
％心未泯＠,这是鸡蛋吗没见过这种鸡蛋
菊；🐬💐,[赞][赞][赞]
正能量64819,真的吗？
一缕阳光,那是鸭蛋
何晓光579,哪有这样下蛋的鸡啊？
瑞雪94597,不是蛇蛋吧
三＋三🐍🐮,都是新的地方，
老康,[龇牙]
没有颜值的我😜 😜 ?,乌鸡蛋
橘子07872,[惊讶][惊讶][惊讶][666]
꒰ঌ弑意໒꒱,不像鸡蛋像鸭蛋一样
梦85959,你家鸡蛋一个颜色啊，你家鸡太厉害了[赞]
泽菘妈,我也移居你们那里吧
西域刀狼888,看颜色象是鸭蛋吧[捂脸]
人心看不懂啊,[赞][赞][赞][赞][赞][赞][赞][赞]
一生幸福93239,[爱心][星星眼]
东北纯爷们187,鸭蛋
16888888.,不见过绿色鸡蛋
灰姑娘🌹548,你家养多少啊，那么多蛋太假了
三小046,自己养的鸡[笑哭][笑哭][笑哭][笑哭]
烟花三月1444,@发财吗
高姐992,[赞]
ღ᭄ꦿ阳光小幸福ঞღ᭄,绿皮鸡蛋，还有 一种乌鸡也下绿皮蛋
刚好遇见你,[赞][赞]
馨微一笑,[扎心]有一个鸡蛋我见过，每次捡的时候都有他[奸笑]
人心死，道心生……,给鸡妈妈留几个啊[火][火][火][火][火]
天下无双,[赞][赞]
L乐^富贵3、6琦色专场,一点也不真实
╰ ╮琉璃苣   ♚,挺会放得一堆鸡蛋
心想事成05444,一只看不到，鸡蛋是你下的
＠＠天星,[赞][赞][赞][赞][赞][赞][赞]
曙光,绿壳鸡蛋沒见过。
无奈人生,放了捡，捡了放累不累
常乐人生928,鬼才相信
清晨的茉莉7088,自己放上去的
下雨,假的不能在假了
快乐之上86,是自己放的吧？？
✨  小叶 👑,[赞]
蕙竹兰心.🌹,手冷树叶绿呀
呱呱,大假了，明明是鸭蛋，专业点行不
朱洛晓,是真的野鸡蛋
仁义礼智信,这是鸡蛋吗？表演的太假了吧[捂脸]
风景如画961,你一货收光鸡在不在哪个地方下蛋了[赞][赞][赞][赞][赞][赞]
我爱我的家,都是鸭蛋
秦·碧,@你不需要养鸡了，在山上捡就是了[龇牙]
💧💧绣橙💧💧,我也想去捡鸡蛋[笑哭][笑哭][笑哭]
明天更好57685,这是黑羽鸡生的
青云街*老头*,抓住可能判刑。
觉悟953,一看都不象自然，假的
徐徐,是自己放的
一世欢颜528,这明明是鸭蛋[奸笑]
老陈630417,为什么山里的鸡蛋都是绿皮的
印堂发亮959,[赞]
572510,光有鸡蛋不见鸡那是假的
寒江孤舟476,我也想捡
☞珍重か☜,是鸭蛋吧
牟姐106,[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
海の霞,鸡蛋太干净了，下次做视频前把鸡蛋化化妆[捂脸]
听雨61333,[赞][赞][赞]
世界感恩由你，正能量,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][赞][赞][666][666][火]
唯美,[赞]！
四季服饰463,山上放养的鸭子，我们这比这还多
刘艳芝604,[赞][赞][赞][赞][赞]
一生幸福71710,梦中就是这样子的
蓝天白云。。。。，,发财了
Deαth.明月,你怎么那么好我怎么没有看到这么好的事[赞][赞][赞]
快手用户1663220538355,山鸡蛋
有所未,看着都过意[赞][龇牙]
王艳,一看就是放上去的，鸡下蛋怎么会吓到石头缝里去，拿我们当傻子骗呗
彩虹,[666][666][666][666]
是你路过我的倾城时光,鸡都没看到还捡鸡蛋[笑哭][笑哭]
曾经的222,放的
我的南瓜饼干,鸡蛋旁边都没鸡毛。
愿心如愿421,[赞]
李凤云,[爱心][爱心][爱心][爱心][赞][赞][赞][赞][赞][赞][赞][赞]
二姐69933,鸡蛋有绿皮的吗？
西北狼59593,小心被罚款
＠孤独人,时间长了还不坏了
拈花一笑《畅家军》,捡的手发软了吧[捂脸][捂脸][捂脸]
拈花一笑《畅家军》,是鸭蛋吧[捂脸]
随缘℡664,胡说八道，这是冬天吗？
太阳 ☀825,绿皮鸡蛋
君,这么多鸡蛋
User_1619522406298,自己放那的吧
开心（756）,[666][666][666]
开心（756）,[捂脸][捂脸][捂脸]
快手用户1663318777400,框拿小了
春天你好,蛇不吃呀
蓝雪,广西有乌鸡蛋和七彩山鸡蛋都是这颜色[赞][龇牙]
明天会更好~。~,全都是假的，[捂脸]
fwq,你家中午的鸡蛋呀
大海77941,小心有蛇[生气][生气][生气][生气][生气]
💞 💋 艳💋 💞405,假的
优然652,好假
优然652,纯摆放的
User_1618207241073,你瞎说，鸡蛋是绿色的
zjs,山里养鸡肯定会有鸡蛋的[捂脸][捂脸][捂脸]
健康平安9993,难道不怕野兽什么的招塌了吗？
＠魔豆儿,假
甜甜72691,鸭蛋吧
卢兴荣,假
健健康康34814,@[笑哭][笑哭][笑哭][笑哭][笑哭][捂脸][捂脸][捂脸]
快乐,@鸡都没有\那里来的鸡蛋`[捂脸]
朝尧2,鸡蛋怎么是绿色的？是鸭蛋吧？
花开那年我二十,我做梦有时候会就梦见捡鸡蛋 有好多好多鸡蛋 捡都捡不完
玉格格,野鸭蛋吧
昨天开始你算个屁,这样的视频看一眼就知道是你自己放在那里的
玲酱,我吃过鸭蛋，我奶奶说那是鸭子第一次生蛋，好小一个绿色的，有的比鸡蛋还小一点点
健康快乐54907,[赞][赞][赞]
一粒微尘,假的鸡蛋太干净了
秋天的风,假
向往春天,不用花钱买了
霞子,一看就是人放的
张姐姐（岳阳）,这是皮蛋，不是鸡蛋
幸福一生46133,摆拍
犹孽,乌鸡蛋
凤尾竹6196,这不是鸭蛋的颜色吗
樊生，谢谢大家的关注,[赞]
不抛弃…不放弃302,你确定是鸡蛋
花裤子902,像是摆好的
皇家盛宴~陈姐😂,好喜欢这样的生活，处处都是惊喜
💰刘雅芝💰,[爱心][爱心][爱心]
程,好多评论说假的，真的是无语了，只能说不是农村人不进农家门，不知农村事。
人活一辈子开心最重要,是真还是假
爱之林,好像鸭蛋
小妹01371,我是农村的，绿鸡蛋大把有，
指哎俺戒🈹,哎呦喂放的挺整齐[捂脸][捂脸][捂脸]
🙏心愿🙏,放的，无聊
干冰,鸡蛋怎么是这种颜色[疑问][疑问]
老刘08718,我看是鸭蛋，鸡蛋不是这种颜色
梅子,谁家的鸡蛋是绿色的，太假
🍀暖心良言এꦿ᭄,一看就是自己放上去的。
青山绿水-_-,[赞][赞][赞]
果果53222,鸭蛋吧[火][火][火]
爆笑阿森,真多呀，啥也不干，光捡鸡蛋都能大家[捂脸]
太子河的一滴水,刚刚放刚刚取，谁能相信溜达鸡下蛋，一窝一窝的？
小欧励志,能多买点放吗[捂脸]
锦上添花27726,发财了
珍惜15126,假的，那有鸡蛋是绿色的
快乐生活＠3643,巴适[赞]
阿英3622,太假了吧！在石头这下蛋肯定碎了，我家也养鸡。
经典老歌679,有绿壳鸡蛋吗？疑惑
拜拜,这哪是鸡蛋啊？是鸭蛋
枫叶怎样红,[赞][赞][赞][赞]
☜Q😘钱来也😘☞,那么多鸡蛋，怎么连一只鸡都没看见？？？？？
森林,这是鸦蛋吧
冰鑫484,一看就是放到那里的
胖奶奶,燕子勾织
云淡风轻88813,最幸福的工作是捡鸡蛋
琴9097,[赞][赞][赞][666][666][666][火][火][火]
山石的岩”,下回你在拍0视频的时候提前把窝做好
面朝大海 春暖花开397,绿皮鸡蛋
尊严1214,这是人放那地方
萤花婉儿,[火][火][666][666][666][666][赞][赞][赞]
阳光的女人032,不真实
快手用户1658495053110,捡这么多蛋，没看见一只鸡，还有鸡蛋那幺干净，肯定是自己放的
王子新481,这是野鸡蛋
久别辞君,有点像皮蛋
榴莲糖饼丝,明明是鸭蛋
橘子味的汽水,满满的收获
User_1575024010657,真好全绿色的鸡蛋[赞][赞]
百合花,欺负我们城里人没见过鸡蛋吗？这明明就是鸭蛋
荷鳯朝陽,好漂亮的鸡蛋
快手用户1669513781656,卖去吧一会一楼[捂脸][捂脸][捂脸]
霞琴光,发财了
蜀昆（杜）,别再骗人了！！！！！！！！！！！！
A遇花园,小时候经常梦见捡鸡蛋，不过都是在柴火垛里一堆一堆的
毛萱333,[赞][赞][赞][赞][赞]
了世108,@[赞][赞][赞]
媛媛是鑫鑫姑姑,[捂脸]
～（￣▽￣～）~,像自己放的鸭蛋
往后余生86807,[赞]
归宿2355,假的
优雅5408,什么鸡生的怎么都是绿的
王润清,[赞][爱心]
CYH0298,下这歇鸡蛋得多少天怎么一点灰尘都没有，假的一点都不真实
优雅634313451,下会拍视频真实一点，鸡下蛋总得有泥窝的。[笑哭][笑哭]
花,野外的干净
陈家琼934,[赞][赞][赞][赞][赞]
霞16602,[爱心]
🌸 summer809,看着就是放的
圆圆57560,自己放自己捡
许你前世,这不好吗？鸡蛋也捡了肥也减了[捂脸]
快手用户1646708422261,好喜欢这种生活啊[赞][赞][赞]
骗你没商量8392,乌鸡蛋就是绿的
风和日丽t5yhtjpr,这不是咸鸭蛋嘛[赞][赞][赞][赞]
九夏南笙🌸,我这边森林怎么没有[奸笑]
玫瑰98259,好假
原得一人心白首不分离,鸟蛋
快手用户1639988414516,真假
百合38091,就行放的谁家鸡拉蛋还螺起来
别指望，靠自己。,一看评论区这些人真的没见过鸡多下蛋的场景 我家以前就养几百 下蛋就是这样的 一堆一堆的[奸笑]
☞正在输入℡嫂,这是我放的
123456,佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛佛
勿忘我81001,那是鸡蛋吗？麦苗韭菜分不清
不吃漁,应该是鸭蛋
快手用户1634077785380,你就不能拿个大点儿的筐，真假
蘭～0109,[玫瑰][玫瑰][玫瑰]
感恩！430,一看就假的，能下在石头上啊，可笑，聪明点吧[难过]
元芳4886,[玫瑰][玫瑰]
年年有余54016,我也看太假了，明明是鸭蛋
玉壶碎冰,好像是自己放的[笑哭]
贝茜,假的[捂脸]
000001,我觉得也是提前放的，鸡生蛋不是喜欢用草弄个窝窝吗，这些鸡怎么都在石头旁边
IoⅤe 总会散…,鸡蛋是绿色的？
红辣椒0555,[欢迎][欢迎][欢迎][欢迎]
听文静儿,假的
平凡菲,太假了那么多鸡蛋能在一个地方？
孙桂如佛保佑🙏,你那鸡蛋就是假的，放上去的鸡蛋，小鸡不可能在那地方下蛋。
张姐6069,[欢迎][欢迎]
心❤️声8747,放一窝捡一窝[奸笑]
哈哈71235,自己放的，再去捡有意思吗？
莱特曼联,乌鸡蛋，是绿色的。[赞][赞][赞][赞][赞][赞][赞]
User_1623402018662,鸡蛋是放的，太假了
董吉科,[火][火][火]
釆卜台村郭国青,[赞]
User_1606632539162,没见过蓝色鸡蛋的还不少呢
何英,鸡蛋怎么可能绿壳的，太假了
蓝心贝壳,看来很多人，没见过吃过这种鸡蛋[大哥]
User_1617422155782,[赞][赞][赞]
忠诚47687,。是放的，伪装的不像
🌹快乐 74 21🌷,真好翻山越岭的捡鸡蛋[捂脸][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
咖啡71755,假的
༺༃ঌ𓆩微𓆪໒༃༻,是鴨蛋吧
快手用户1628089469657,都是绿壳鸡蛋
情灭人,[笑哭][笑哭]
回忆07552,这是鸭蛋吧？？
绿叶30077,真假
御姐玫瑰，,我做梦梦到过这样的场景，什么情况？
灵1230,摆拍的
婷婷儿,[捂脸]
XV信,[赞][赞][赞][赞][赞]
好了吗阿里,鸭蛋
茶物语265,这一看就是自己放的，不要这样搞，都不会再看你的视频了
我就是我75488,鸡蛋能这色么[调皮]
何修仲,怎么都绿色的蛋
彭姐,没看到鸡哪弄的鸡蛋？
宝肉旺,非常假
快乐生活每一天6652,这是什么蛋
带刺的玫瑰。,[666][666][666][666][666]
梅姐日常生活,鸡在那呢
User_1579879494673,[赞]
洛雪听梅💍💍💍,鸡蛋多少钱一个
🍓 芒果柚子💋,一会
✨听雨✨☞嫂922☜,我喜欢捡鸡蛋
希希47180,乌鸡蛋？
○圆圆＠,提前放好的鸡蛋，排个毛线[捂脸][捂脸][捂脸]
没有什么不可能🌸13609961,自己放，自己捡，鸡下的它周边会很光滑
乡野村姑🍎,假的假的
東邪黃藥師,你比它们更加聪明，这都被你发现了[赞][赞][赞][赞]
快手用户1664606510630,这样的生活，很好啊
陈诗江,这颜色是鸭蛋。
尚赫茶,太夸张了
快乐无限,假
风雨无阻7239,看那筐也不是捡鸡蛋啊！摆几堆就完事了，太假
杨洋54027,野外生的鸡蛋，那有那么干净，下次拍时把鸡蛋整脏点就像了
受伤兔子🐰,绿壳鸡蛋[赞]
小绒珠（瑜）,先发好，然后拍视频时慢慢去捡[捂脸][捂脸][捂脸]
.        ᅟᅠ,这是？鸭蛋吧。。
一路繁花,没见过鸡蛋生成叠成两三层的[捂脸]
月亮31253,[捂脸][捂脸][捂脸]
等待爱情764,鸭蛋吧
李军06244,[赞][赞][赞][赞][赞]
蓝蓝,我家鸡一个月都没有找到，后来带了一窝小鸡回来了[爱心]
高叔叔（花花学院）,那鞋
姐、如花🌸般耀眼,自娱自乐，玩的挺嗨啊
一姐918,绿皮鸡蛋
王兵1241,一看就是摆拍
晴天,[赞]
幸福就好37259,象鸭蛋，[捂脸][捂脸]
蜜植素总代＠小霜,放的不是鸡下的
不知初792,乌鸡蛋的颜色是偏绿的
忆往昔,不是它们乱生，是你乱放耶[捂脸]
一露芬芳｡,一只鸡没看见，哪来的蛋
盛开的牡丹26,黑鸡下的蛋
彩虹🌈,假死了
抓打小学生,这个是提前放下去的
秀娜,是鸭蛋
干掉妃子，我是皇后,刚好捡满筐子就没了[捂脸]
希望有你在我身边真好啊，,自己放上去的吧？
张青会你好,鸡都没看见一个还有鸡蛋
春天里的风821,捡满就没有了
拨通电话,你家鸡蛋咋都绿色的呢
余生的挚爱💞,没什么假的，鸡蛋本来就有绿皮的，那个鸡就是不爱下蛋，不像本地鸡爱下蛋
User_1620131925826,鸡蛋这颜色的？
☞那女孩儿,怎么那么正好一筐鸡蛋呢？因为拿了一筐鸡蛋先摆好的
User_1526656945236,那么蓝的鸡，你决定是鸡蛋？
炆炆,太假了，鸡蛋有可能那么干净吗？
心诚平安621,为了拍段子你累不累
魏红梅,一看就假
广会025,[捂脸][捂脸][捂脸]
"坚持到底,拒绝私聊",[赞]
初夏の雨 ﹌,放上再捡起来麻烦
星愿8752,鸡下蛋的地方怎么会是这样的。摆上去的吧？
美好生活，新开始,可能是蛇蛋
🐾傻妞🐾⚡,没话了吧，这一窝生的好好啊，[捂脸][捂脸][捂脸]
艳青2187,这么多[赞]
＠云朵61040,那有白拣的呢[捂脸][捂脸]
温暖31984,假的，鸡蛋太干净了，放在那里的。
形࿆同࿆陌࿆路࿆,视频看了不到1/3就知道，这个视频肯定是要刚刚好装一筐[捂脸]
阿娇4493,这鸡蛋是绿色的吗[疑问]
快手用户1664444450589,总是一窝，牛
春暖花开64254,一看也是假的[哼]
刁儿213,多少钱一斤？
快手用户1658100163359,一看就是假的，哎
笑笑10150,自己放上去去吧
快手用户1629975626877,[赞][赞][赞]
伊人20056,我家也是这样捡鸡蛋的
奈.WYSH,呆几天还来捡鸡旦[打招呼][打招呼][打招呼][打招呼][打招呼]
玉珮川,太假的吧
奎苏镇卫生管理员,[赞][赞][赞]
玉珮川,鸡蛋是绿色的我从来没有见过
ℳঞ容颜 ꦿ ໌້ᮨ,你们都是用什么喂养的呀这两年的玉米疯狂涨价长得都买不起了
福-星-高-照-,那不是鸭蛋吗？怎么说是鸡蛋呢？
平安一生13335阿姨,这是谁放那里的？太干净了蛋？太不像了。
70后,现在有的鸡是新品种就是下这样的绿皮鸡蛋[赞][赞]
w倩歌518,我经做梦捡鸡蛋[捂脸]
梅姐33699,这么冷。冻不破吗？
夭夭0518,在拔几根鸡毛放在鸡蛋旁边[捂脸]
舒心 返璞归真,有意思吗？先放那儿再去捡
美涵2085,一看就是自己放的
User_1508773058009,提前放好的
随缘61951,什么样的鸡下这个颜色的蛋
刘金华6458,野鸡蛋
三龙市场🌸花之韵鲜花店,生在山里就是好！鸡也不用养，鸡蛋还吃不完[笑哭][捂脸][捂脸]
✪ω✪强强麻麻,筐拿小了
o🍎 o,大假了，捡这么多鸡蛋没看到一只鸡
四块五的妞796,自己放自己捡，有意思吗？无聊
苏秀华678,放完去捡多麻烦鸭子自己养的非说鸡蛋谁见过绿皮鸡蛋，
User_1555199143049,[赞][赞]
毛豆豆1896,自己放，自己捡，玩儿的挺嗨！
黄金金177,有鸡蛋卖么？
欣ೄ೨,我也喜欢
🌷往事→→清零🌷,看见是鸭蛋
秋天2251,自己放的，都没有鸡下蛋的痕迹
☜余生梦断,哪有那么干净的
简.单+,这蛋好干净
快手用户1651636178360,刚放好：又检了：麻烦吗
蓝色夏季,我也想捡鸡蛋[龇牙]
幸福一生16280,[赞][赞]
快乐每一天50064,好多鸡蛋
落叶2693,假
px-6699-,假的厉害
平平淡淡46829,鸡蛋怎么是这颜色
人生如梦,[赞]
娟621128,筐小了点
忍者fxl..,每个窝留一个蛋，做引蛋
蓝雨,有时候做梦就经常这样捡鸡蛋
描凡响,能巧，正好一筐
辽南丽姐儿,没看见鸡
淡然48279,有时梦见这里是鸡蛋那里是鸡蛋，到处都是[捂脸][捂脸]
沧州夭之沃农牧,自己放的，到时候找不着了你说多气人[奸笑]
幸福快乐＋倍,这好像是鸭蛋吧
往事随风,好干净[捂脸][捂脸][捂脸]
地球修理工,自己放自己拾。
我健康789,这是什么蛋呢？还蓝壳的
A艳姐的快乐生活👯,不知道为啥从小时候总做梦河里拣鸡蛋
梦云1855,拍得太假了，有鸡下蛋的地方是平滑的，
蒋金承,一看都是放在那里了，一点不像鸡下蛋的地方
雁南飞4766,[赞][玫瑰][赞][赞][玫瑰][玫瑰][玫瑰]
何止是全部,假
ok04557苦涩人生,到处都是，是不是你生的呀
十里春风,假
User_1606974870562,怎么全是绿壳的
🍃听风🍂说你笑了🌿,鸡下蛋的地方是有个园窝
🍃听风🍂说你笑了🌿,鸡蛋是放的
沙沙90180,山上的鸡蛋多少都会脏点泥的[捂脸][捂脸]
🌹🌷林月荣965,不是鸭蛋吗？
幽🍀🌜🌞⚡🔥🌛,[酷]
智,大丰收[赞]
用心守护9319,咋看咋像鸭蛋
木槿花、半夏如烟415,鸡哪有在石头上下蛋
美丽的黑天鹅，,蛇蛋吧[呆住]
可可爱爱小柠檬耶,不会是蛇蛋吧？
☞小♥艳…^O^…琼☜,放上去的，鸡要是经常去的地方不会是那样的
蝶舞01450,没有见过鸡下鸭蛋的，一看就是人故意堆在那里的
暮暮๑,这不是鸭蛋吗鸡蛋不是这个颜色啊[捂脸]
寒烟陌,他们家鸡生鸭蛋啊[捂脸][捂脸]
酷妈403,真假
小陈,是的：假的
无忧花开9412,关键是一个颜色，太假了
凤云0216,多少钱一斤？
心雨34191,鸡蛋还恁干净
一🕊️🕊双红雁永相随,不是鸡蛋就是鸭蛋
幸福一家80422,一只鸡也没看见，一看就是放好的
花開丶若相惜375,放的好假[捂脸]
一杯清茶淡雅,这鸡蛋跟鸭蛋一个色[龇牙]
叶子70133,把看视频的人当傻瓜
夕阳红96875,只有鸡蛋却不见有鸡🐔？？？
臭臭姥姥742,[赞]
鸿雁～0502,鸡没围窝就下蛋吗？假的不能在假了
崔丹,我也想去捡[赞][赞][赞]
我……6575,太假了，鸡蛋哪里是蓝色的？明明是鸭蛋
麻麻},这不是鸭蛋吗？？
快手用户1670829161785,[捂脸][捂脸][捂脸]
冬天的梅,一只鸡都没有，那么多鸡蛋是放上去的吧[捂脸]
莲姐9644,放上去的
自由飞翔,这么多呀，真的假的呀？
噢9413,真假
🍃圣鑫公主,这么多蛋要好多天，哪能这么干净？
