姓名,评论内容
柏婷妈妈.,这鸡窝真好
此刻🙋🙋🙋,这个鸡窝好好呀。
叶子🍃,有就不错了，还嫌弃。
除了长的帅一无是处,太幸福了，我想干这活
姹紫嫣红,我觉得你给它们建的宫殿太豪华了
曹振青319,这是哪里呀
开开心心,@
静……163721284,生活多美好啊[笑哭][笑哭][赞][赞][666]
＠曹阳卓,我有一个问题，鸡是每天都下蛋吗？
lyhgyh,乌鸡
Ms.卜,你这个鸡蛋怎么看着像鸭蛋呢？
68年的老九,一看就是放的鸭蛋
孰是孰非556,晚上我又该做梦捡鸡蛋了[捂脸]
慕雨潇潇219908,这个窝不错！[赞][赞]
👯520，006,[呆住]
且行且珍惜,哪生得了那么多啊，一百只鸡吗
👼珍重479,我家养的鸡有二十只一天都没一个蛋
User_1620261596790,鸡蛋颜色不对呀。鸭蛋放洞里了
涵阅语录,怎么看着像鸭蛋
高兴24233,收鸡蛋薅羊毛割韭菜
🎀健.慧~缘🍎,每次都应该留一个哦…[玫瑰][赞][祈祷]
*****:♛,@
阳光1616161616,我家养的黑鸡都生的是绿蛋。
白桦灵犀226,鸡蛋是下的不是生的
✨读你✨584,你家的鸡蛋是这个颜色的啊[捂脸]
更胜一筹429,这是鸡蛋吗，明明是鸭蛋
勇往向前9084,留一个引窝的你都不懂
马克,鸡蛋能买吗
紫云天¤今宵月,这方法好！
70后小六哥,这是什么鸡蛋看着像是鸭蛋
筱舞多吉,好过瘾[赞]
💋【巧儿】💋,[捂脸][捂脸][捂脸]
大叔15125,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
宏莲,鸡下鸭蛋呀
生命是给万物准备的,红冠鸡是下不出绿壳蛋的
飘6858,谁捡鸡蛋都留一个，是你喂的鸡吗？
护文,是先有鸡还是先有蛋呢？
李萍经期护理师,这鸡窝好
大橙315,这生活真好
广东,鸡蛋伤的少你还生。
淑惠422,[赞][赞][赞][赞]
中国烹饪大师邹才水,你生一个试试呗
、写,鸭蛋。
闭花羞月,这鸡蛋巴适，[赞][赞][赞][赞]
鹏雁,[玫瑰][玫瑰][玫瑰]
停留d港湾,没有经过检验，不能捡哈！[捂脸]
苦乐随缘374,假的
💦静以修身；俭以养德。,我自己刚刚放进去的么[调皮][调皮][调皮]
忧忧草+--2,绿鸡蛋几多钱吖
剧o_o本,怎么你家鸡会生鸭蛋吗？
菟  思,@  太过分就哭法国红酒喝防范化解金融该好好[666][666][666][666][666][666]
英子1870,这个窝可以哦
泳无止境,捡的真过瘾啊[赞]
眼角遗存的泪,这不是明明是鸭蛋吗？
陈恩静907,[赞]
779回头,明明是鸭蛋
嗨！别来无恙🍎🍏,乌鸡蛋吃头晕好
十年记忆，😄,是鸡蛋
一㳀清风,那不是鸡蛋，那是鸭蛋，那是鸭蛋颜色
笑红颜,[赞][赞][赞][赞][赞][赞][赞]
A《霞霞》,你们家鸡蛋咋是这个颜色的[赞]
我是个好累的人,养这么多鸡，好羡慕
快手用户1645160744967,简单不能全检完，要剩一个一两个，不然的话，那个鸡就会把蛋下在别的地方
好运连连68535,还嫌下少了，一个鸡一天只能下一个蛋，有的窝捡了几个，基本上每只鸡都下了的
wohaoe❔,@浮世清欢
春夏秋冬53469,象鸭蛋
王..,绿蛋壳鸡蛋有什么大惊小怪，一群人只会认识鸭蛋？？？
默默无闻90465,我们这边这种一下被蛇吃了
心语,[赞][赞][赞][赞][赞]
XIAN2999,喜欢捡鸡蛋的感觉
🍁＃唯尼🌴,这是鸭蛋吧
莉姐4741,山边养鸡好安逸[赞][赞]
劉      💃菇凉,这是绿皮鸡蛋
$ÿĀ）上🔥官🔥,窝上面，再弄几个窝[捂脸]
菊英,还不错，有那么多。
菊英,有一只鸡的尾巴居然有一根毛。
莲花🌺,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
淡定,鸡蛋也有这种的
雨辰,因为这个窝铺的最舒服。
糕冷男神（ ¨̮ ）,这个鸡窝咋那么像玛卡巴卡的家
欣欣花儿,黑鸡蛋
ღ苏玖᭄ꦿ࿐এ,@不做小困包ღ
南溪小羽,窝里放乒乓球或者留一个蛋在里
轩逸宸.,这首歌我学校天天放
。。。。,我想问你们喂的鸡亏本吗我家喂的都是亏本的[龇牙][龇牙][龇牙]
丹🍉🐍🐎🍃⚡,绿壳鸡蛋
思念70402,真正的土鸡蛋[赞][赞][赞][赞][赞]
梅de*箹椗*,是土鸡吗？没喂别的？
玲,天气冷了生得少点
珍惜08854,这是鸡🥚吗？
。29730,怎么觉得她在捡鸭蛋呢
海阔天空19887,捡到手软
鹤清077,咋卖的？买点！
紫罗兰98298,鸭蛋吧
RXW852,鸭蛋说是鸡蛋
是陈秋灵呀😪,那鸡蛋是蓝色的
阿园452,这鸡蛋这么都是蓝色的呢[龇牙][龇牙][666]
马冬梅   —,你家鸡蛋卖吗？
红色晚霞,这鸡窝做的真好[赞][赞]
张友芳633,看去象鸭蛋青色的
青山,黑鸡是什么品种？能下鸭蛋。一般黑鸡的蛋是雪白的。
chun,你在捡鸡蛋我在吃鸡蛋
小惠🍃328,捡了40个
我亦是行人,我小时候捡鸡蛋都会在窝里留一个，我妈说的，留一个鸡就会把蛋下那一个地方
小公子ゃ^,@🐑禿禿 这个跟你好像
丽娟,[口红][蛋糕]
丽娟,[皇冠][爱心]
丽娟,[赞][玫瑰]
丽娟,[玫瑰][玫瑰][玫瑰]
汽车维修Zzm,小心捡到🐍
伱是我的緈諨974,你这是鸡生的鸭蛋，很厉害
熊大,[赞]
受伤得玫瑰969,[赞][赞][赞][赞][赞][赞][赞][赞][赞]
静,第一次见鸡蛋还有绿壳壳的啊[赞][赞][赞]
54387f,那样看都像鸭蛋[捂脸]
洪英,鸡蛋就是有时候多有时少点鸡也有休息的时候
快手用户1676255867563,怎么这些鸡蛋都是绿色的？
快手用户1661037112739,你家几乎可真多呀。
めsol$,明明是鸭蛋，非说是鸡蛋
平安是福23149,怎么像鸭蛋
＠独行✘者♥,nn
落入凡尘的尘缘,怎么和鸭蛋颜色差不多
昔日温情554,人才
憧憬未来3321,这个鸡窝还特别好，一周围都是
零零落落,全是黑鸡蛋
人累。540,[666][666][666]
露露的草稿箱M❤️,@Hy、
美丽一生,[赞][赞][赞][赞][赞]
心想事成04863,你把鸡宝宝拿走了，鸡看着你不生气吗[笑哭]
A 🦋蝴蝶飞飞,看着好治愈[笑哭]
花落花开29818,这是鸭蛋
嘿改变一切,怎么不多放一点进去呢，看着都不是那些鸡生的
宅～女💃,这窝可以哟[赞][赞][赞]
梅74947,乌鸡蛋这是
开心,最后女人的手太懒惰了，下次这个竹子会戳了她眼睛才知道拿后悔没有拿走哪个破竹子。
春华秋实9742,鸭蛋青颜色的鸡蛋，杂交鸡吗？[龇牙]
吉祥60176,就是鸭蛋。
云淡风轻23998,没听说过，也没见过绿皮的鸡蛋，见过鸭蛋是这个颜色的。
像风儿一样,小时候最喜欢捡鸡蛋了
郭,心[爱心]
零點整十分ℋ᭄ꦿ🥀,皮蛋吧
我只 💝 ❤ 💔 在孚你,鸡蛋有这种颜色的吗[笑哭][笑哭]
雨后！阳光依旧^0^,你们要捡鸡蛋的吗？这是我梦想的生活[爱你]
自己的心自己疼171,从来没见过鸭蛋一样的鸡蛋[笑哭]
盼星☆,[赞][赞][赞]
User_1623102020495,这是山鸡
农民69979,你今天应该去捡早了点
陕北小美女,我也最喜欢收鸡蛋
丘新秀,比较暖和的窝它比较喜欢的[赞][赞][赞]
＠桔梗&$,你头发好脏
邵西～,山区有这皮色的蛋，没见过的别瞎喷
风中香茗299,我也好想捡鸡蛋[捂脸]
迷喃的愿望,我家买的绿皮鸡蛋，专门给宝宝吃的，太贵了
＠꧔ꦿ傻᭄💞妞꧔ꦿ᭄,乌鸡蛋，我家养八只黑乌鸡。
零零七归来,喜欢捡鸡蛋的感觉
听ᙆ讲情话给ˡ,@别想ﾟ 这鸡蛋好干净[捂脸][捂脸]
1-回忆录.,@困_ 困_ 解压
紫霞仙子,我最喜欢捡鸡蛋了[捂脸][捂脸][捂脸]
泉石之乐～,怎么看着像鸭蛋？
南飞燕8584,捡鸡蛋好过瘾啊
User_1606966242695,你们这里，几快钱一斤
赵修琴386,好安逸这鸡蛋吃了好又看鸭蛋
刀割坤坤,丢下引蛋😄😄😄
从头再来,这哪是鸡蛋，明明就是鸭蛋
陈光荣918,2022
魚恋海.,？
魚恋海.,再见2022
青羊区睿视力,鸭蛋？
刺玫瑰（蔷薇花）,[捂脸][捂脸][捂脸]
徐勤玲,乌鸡蛋
盛云英,真有创意，弄了这样的，冬暖夏凉又淋不到雨[玫瑰][玫瑰]
希子 ❤️❤️,再见2022
夕瑶e,乌鸡生的蛋是绿色的，我家也有几只，听说女人吃好
落日红旗,是鸭蛋吧
棍棒大全,应该是自己放的鸭蛋吧！鸡蛋有这颜色
瀛州人478,恁家鸡蛋这个颜色吗
🎄胖十斤再说🎄,[赞][赞][赞]
Sainic888,你不会多放几个进去吗？
邢,@圣诞树，圣诞树怎么玩？仙女脸怎么玩[安排]
邢,三个66三个666
草莓00768,窝挺好
sunflower6899,相中鸡窝了[赞][赞][赞]
_L意难平♤,黑色鸡生的
半城樱花半城雨。,绿色的鸡蛋
快手用户1672741022962,请问你们的鸡是土鸡还是乌鸡？
🐍心存感念2,四十个
我爱中国,每天卖蛋100多元
快手用户1672098052040,[赞][赞][赞]
柳柳在怏手,绿壳鸡蛋巴士
雁过凌寒,应该没给我你留一个
丑八怪,一个鸡蛋一元钱
恋战报刊亭,我都不敢拿鸡蛋[柴犬]上一次去拿鸡蛋还被鸡啄了[柴犬]
洪,你家的鸡在哪里买的会生蛋，我也想这鸡
谁知父母心,[赞]
青松翠柏736,鸡还能生鸭蛋，厉害了👍
User_1580625389714,你家养多少鸡？怎么下那么多的蛋？可我家养的鸡都快一年了，为什么不怎么下蛋？
WHQ,怎么看着像鸭蛋
钱江涛,这才是土鸡蛋
政坤,我替你下班了
宝钦,[捂脸][捂脸][捂脸]
陈德平，清梅,@没一
快手用户1636121627307,这才是绿色食品[赞][赞][赞]
江三姐，，，,我家的小鸡下的也是这种绿皮蛋
「墨雨无痕」,你那是鸭蛋吧
涂林军185,你会不会养鸡哦？
涂林军185,每个窝应该要留一个鸡蛋，你留一个假鸡蛋也行啊，你不要剪的一个不剩嘛
🦄滨，不忘初心  ❤️,哎哟喂，还有二个鹅蛋🥚🥚没有捡
快手用户1675086556094,我也喜欢这样的生活，住在大山清静
明天会更好，陈建伟,鸡蛋是这个颜色吗
方生,[捂脸][捂脸][捂脸]
无所谓I999,这个鸡窝好[赞]
User_1591248237980,放错了吧！明明是鸭蛋什么变成鸡蛋[捂脸][捂脸]
阳光2049980,[赞][赞][赞][赞][打招呼][打招呼][打招呼][打招呼]
微微一笑很倾城8277,14个窝窝[赞]
若宣811,乌鸡蛋
《22668899》,等我年龄大了娃娃成家立业了我也跟你一样养鸡去
昱霖珩,一开口就知道这样的人永远不懂得知足，凡事都觉得天地万物欠自己一样，很难得到幸福
紫色幸运星,老的时候，在我家地里搭两间房，在附近的坡坡上挖这样的窝窝，养一群鸡🐔，每天煮蛋蛋吃[龇牙][龇牙][龇牙][捂脸]
馨涵奶奶,[暴汗][暴汗][暴汗]
＠恋棣冒险记.,@.德芙美人鱼-🦩 今晚就刷到这些农村生活[微笑][微笑]
心动的回忆920,[赞][赞][赞][赞][赞]
0546；大头,捏杆得拿走有后患[调皮]
不止不知不值,你去打扰它让他怎么生
阿坤......专业室内外装修,拿鸭蛋当鸡蛋，你们也信
星期八再見ˇ,00后爱看这个正常吗[笑哭]
Tzj261,鸡生鸭蛋
虎16011,以为是碉堡类，还有枪眼
小龙女🍀,人家一天只能生一个干嘛还说人家生这么少啊要不你来生[笑哭][笑哭][笑哭]
蜗庐耆蠹,没养几只大鹅？为什么，不用我说吧。
潮起潮落6508,留一个引蛋
OUT,戳到头了都不处理下[捂脸]
与世隔绝,这些是好的
柴羽昂,得留个引蛋
Nuyoah_kkk,@我吃醋
王涛,[龙][龙][龙]
￰ㅤ伤心小云吞  ㅤ,@龅牙妹/.
-地理不及格不改名,@和历史绝交、 @数学不及格不改名/.
钱程似锦,那么多鸡蛋
李白李杰,@住窑洞[捂脸][捂脸]
琴子生活圈,哇，这个鸡窝做的绝了，点赞[赞][赞]
硒都敏儿,第一次看到这么天然的鸡窝[龇牙][龇牙][龇牙]
姜27503,我看你们都是城里人吧，这是绿壳鸡蛋还说是鸭蛋，这是乌鸡生的 我家的鸡都是生的这种蛋
慧极必伤415,[666]
银河,鸡蛋很漂亮[玫瑰][赞]
風傾雲淡,多少是多呀要啥自行车啊[偷笑][偷笑]
＠.天使闪亮,[捂脸][捂脸][捂脸]
全,还说少，，窝做得绝
愛调零.❓,[猪头][猪头][猪头]
西西井儿,这鸡蛋有这么干净吗
卖茶叶的小七姐~产地直发,给鸡窝点赞
下一次再爱ᵇᵃ,嫌少你自己生呀
种花的人,小时候我们家养十几只鸡，就是这样拾鸡蛋，
平淡,留下一个会生更多
苏文静728,这蛋怎么那么干净
弘轩,这个是绿壳鸡蛋
豫疑,这种感觉很好，这窝真省事
挑灯自己走,谁会这么无聊数她到底捡了多少个？（40个）[笑哭]
记录肉肉成长瞬间,41个蛋
不乐（沙华）,一看就不是鸡蛋
1963月亮🌙,这么多人做梦捡鸡蛋啊，我也是做梦捡鸡蛋
顺其自然76278,捡鸡蛋的感觉真好
2.0的爱,我都感觉是发上去的
User_1613055246816,你做假的也做真一点了，还鸭蛋，又说成鸡蛋
User_1613055246816,这是鸭蛋好不好？
☁风追云☁,这是鸭蛋吧
岁月无痕，有你真好,鸡生鸭蛋[捂脸]
烟火~飞,养鸡生的鸭蛋吧
愛情湯●,@宋韵歆大帅哥 想捡蛋
我还是我1121,我去你家吃煮鸡蛋可以吗？[愉快][愉快][愉快][愉快]
妳的钱女友./,@小紅^_
湾仔后生歌,你确定这是鸡蛋吗美女？
探险家秋风,这鸡窝做得真好！[赞][赞][赞]
平安喜乐🍓得偿所愿,乌鸡下绿皮蛋普通鸡也会下绿皮没见过别在评论区酸了
额😓,乌鸡蛋[吃瓜]
断！舍！离！！！♥♥♥,没见过！这是什么鸡呀？为啥下的蛋是绿的？
烈焰焚情,怎么会有绿壳壳鸡蛋
飘15394,[赞][赞][赞][赞]
回忆美梦114,冬天的话放个乒乓球做引蛋
回忆时光470911,鸡怎么生的是鸭蛋
于,一起过圣诞。
，西门吹风✨ ...,你家鸡下鸭蛋啊[捂脸]
渔粑,乌鸡蛋就这样。
是我呀,这是鸭蛋吧[捂脸]
快手用户1651838414601,一看就不是喂鸡的   捡蛋时窝里必须留一个  叫做引蛋
华哥,你老公那还有两人个，咋不剪了？
令令,[赞][赞][赞]
💍🍒随^O^缘,[玫瑰][玫瑰][玫瑰]
💍🍒随^O^缘,[笑哭][笑哭][笑哭]
💍🍒随^O^缘,[爱心][爱心][爱心]
💍🍒随^O^缘,[赞][赞][赞]
💍🍒随^O^缘,[赞][赞][赞]
ღ᭄ꦿ꯭情伤ঞ人心ꦿ᭄,一次捡完了，应该一个都不要下了，让她捡个空[菜刀][菜刀][菜刀]
幸福有家494,[赞][赞][赞][赞][赞]
冰风,我还以为是鸭蛋
小紫,[赞][赞][赞]
心灵的回忆982,我也是经常梦里捡鸡蛋
李XX,这个摄影师不行
上善若水65993,这个鸡窝太有创意了
木人,绿皮蛋
也许4925,应该每窝留1个才对
相惜相伴966,我们老家也有这个大深子装米装包谷[赞][赞][赞]
福,不是鸡蛋🥚家鸭蛋🥚
笛声二哥,这不是鸡蛋！是鸭蛋。
＠小红豆⑥,有绿皮的鸡蛋？
兴東专业养殖合作社,起码也要留个引窝蛋撒，你懂吗什么叫引窝蛋
释然21280,[赞][赞][赞]
甜甜橘,应该每个窝里留一个
念晨|｡,家里多少只鸡？
liyajuan177,41个蛋
（╬•᷅д•᷄╬）萍,这么多，正好[赞][赞]
Vlan,最多的窝是风水宝地
八妹3736,[赞]
靓靓怡🌟,@半🌟高中生
我是海燕🐾,要留一个引窝🥚
朝辞白帝  *    お,看着像鸭蛋
996琴,真好
不爱吃香菜 .\,@pink catッ 我喜欢看这个
想嫁赵远豪,你要去生了吗
龙哥24280,你的近视到底有多高[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
≈酒酿小鱼干儿,兰壳蛋吃了补
阿念不是淑女,特别像鸭蛋
春风秋雨陈家喜,[赞][赞][赞][赞]
hyq507,@4O个
荆棘满途不足畏,这是我做梦梦到的场景[捂脸][捂脸][捂脸]
漂浮的浪花264,看起来像鸭蛋，我们这边也有人养这种鸡但是生的鸡蛋不是这种绿色壳是黄色的壳
打断你下半截,一群没见识的，一直说鸭蛋鸭蛋，是没见过乌鸡蛋吗，乌鸡蛋就是绿壳的
走自己的路29203,这鸡窝做得好就地取才[赞][赞][赞][玫瑰][玫瑰][玫瑰]
一生有你08216,怎么是绿色的？
和,摆拍
爱的代价5767,这窝设计的真好
余生安好  没你怎好390,是什么品种的鸡
留一手✨💫,这是什么鸡，下青皮蛋，很大的
000空空,黑乌鸡，鸡蛋就是这样的
000空空,这是乌骨鸡，
白开水92477,像是鸭蛋呢
实在,为啥是蓝色的？
告别2022💖,窝大不等于生双胞胎
夕阳西下。798,北方不下雨、鸡在上坡和树上休息。
吹海边的风  弥漫的夜空,可以留一个做引窝蛋
5884,你们不会留鸡蛋吗，一个蜗牛，一个他会生着珍珠
凤宝+龙宝,鸡蛋是这个颜色吗？
小梁长不大。,这种鸡就是生这种蛋的 壳有点像鸭蛋我家就有第一次看到我还以为是鸭蛋呢 后来我妈说是鸡蛋[捂脸]
、,就是鸭蛋
（｡･ω･｡）夏悠苒,这本来就是绿皮鸡蛋，以前姥姥家养过
白雪80103,真幸福呀！
芳香馥郁,好多蛋[赞]
杠精成员857号,你全拿走了，他有可能不下
杠精成员857号,要留一个的
User_1610923147129,山鸡蛋[赞][赞][赞]
随风而过,你能生几个
    OK柠檬,有责皮鸡蛋？
温柔的红太狼,[勤洗手][勤洗手][勤洗手]
海,这窝冬暖夏凉
白云悠悠,每个鸡窝放一个乒乓球
記住我⁸♡,有种你来生。
小英6504,明明是鸭蛋，硬说鸡蛋
李集永,这还少吗
wyeifbskaj,鸭蛋吧
后来,你应该留一个引蛋呀
残疾人心想事成42821,收获不错呀
金友二手车行,什么时候我也能实现鸡蛋自由[笑哭]
米七970,放进去的吧
之夏一初,长这么老没见过鸡蛋青壳的，是鸭蛋吧
驭风行云082,这是乌鸡
佳美,应该每个窝里留一个
yyyyy,我家的鸡下的蛋也是这颜色，土鸡下的，很小一个
柔情似水7718,你放的的多就捡的多[赞]
花开富贵）（-,这鸡窝还行
惯性 想你,明明就是鸭蛋
欧亚风情336,你什么时候方进去的。
User_1576101,支持
八月桂花香11347,像鸭蛋
Tiger,最怕四川人说普通话[捂脸][捂脸]
Lrffrttgde,好多
你好不好～🤪,是乌鸡蛋🐔[奸笑]
海南眉,我家也吃从来见过
无怨无悔83536,39个鸡蛋
终点3224,这应该是乌鸡蛋
白杨树2695,多少鸡下这些蛋呀40个是吗？
仙界大陆,明明就是鸭蛋
喜💗之💗郎果冻,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
暇裝bu愛迩媞壞銀 ,这鸡窝设计🉐️挺好的嘛！
旁观者.,拍个视频都不会
春暖花开25890,乌鸡蛋[赞][赞][赞]
太过爱你❤伤了自己880,不留一个做引窝蛋吗？
喃喃呢呢,这是鸭蛋吧，有点绿
_响当当不锈钢门业,明明是鸭蛋
孤岛晴空,至少每个窝里要留一个蛋。
农民娃/,鸡吃鸡蛋怎么办啊[捂脸][捂脸]
辛苦一生,[666][666][666]
快乐女人❤️唱歌,看你这个就想起做的梦了，在梦里捡不完的鸡蛋[捂脸]
哈笑,这个鸡窝挺好
兴仁易家 翠翠,为什么不给它留一个
爱的华尔兹7580,[赞][赞][赞]
和祥居高端定制,乌鸡蛋!
小厨子周涛,捡鸡蛋，要留一个引窝蛋
为爱勇敢761,这是战斗鸡吗
江😬,有的就不错了。
左眼皮跳跳，财运要来到。,这是鸭蛋吧！
同心结,@不會忘記闫. 第1次见这样子养鸡的。
江夏的风,这种鸡窝好[赞]
守不住承诺\留不住人心,乌鸡
四季平安27163,[火]
✾͡✾͡ ..建军駕到,真假
❤︎ᐝ,后面有一只鸡进窝了
金玉良言3933,❤️
佳佳酱,[爱心][爱心]
池皖,@神秘大神
～林宝贝,小鸡说丨你干嘛哎呦几点开门
1-思念结成冰.,弹幕都是出生吗
海虹179,我觉得像鸭蛋
红玉💃 💃，开心每一天,我好几年没看到这个工具，升子。
夏日清荷942,[爱心][爱心][爱心][爱心][爱心][赞][赞]
寒冰85740,鸡蛋也有绿壳的吗
过客EnticE.,[捂脸][捂脸][捂脸]
快手用户1661148649680,那么多喔喔
一一25945,鸡生鸭蛋
User_1579665296292,鸡蛋会有青壳的吗
阿英6947,鸡蛋怎么是这个颜色。我看像鸭蛋
丁香悠悠164,一天这么多还不可以吗[笑哭]
相识是缘27409,这场地好干净
二砣砣,卖吗？多少钱？
宝硕,怎么卖
不叫老虎叫包子,四十个够吃了[笑哭]
量力而为,养鸡生鸭蛋[赞]
木子39314ljq,43个
队长1394安装电水暖,这叫什么鸡
罗锐婷,这是鸭蛋吧
快手用户1630463412975,我也很喜欢捡鸡蛋
rxzh,为什么这个鸡蛋这么干净？
光达暖通,五黑鸡绿皮鸡蛋，我家也养这两只
Love,乌鸡蛋比普通鸡蛋好
快手用户1669798202410,@[赞][赞][赞]
User_2393657433,[赞]
灵芝仙草333,这是五黑鸡。五黑鸡下的蛋可能是下的绿壳蛋。
春秋常在,39个不知道我看错没
一生有你77476,第一，你说错了，应该是有几门呀？你说错了，你你赶紧改正吧！
尹双柏,好有刨意
雨中漫步,多少鸡，捡了不少了
骂渣男渣女团。,你总是还可以，你要多少啊，装满吗？
水灵儿836,养了多少个鸡
苹,确定不是鸭蛋吗？鸡蛋有青壳的？
开心就好44764,这是无鸡蛋[赞][赞][赞]
咖啡豆,一起养鸡
娜…,这个不是鸭蛋吗？
心境,会不会有🐍
芦淑珍369,乡村生活真好[赞][赞][赞]
十姬吖,说实话看着好像鸭蛋
把握好今天581,绿壳蛋[赞]
欣~悦❤️,鸭子不会孵蛋，所以都会放到鸡窝里孵
为爱守候♡,羡慕，一直向往这样的生活，包一片山林，远离城市喧嚣，呼吸着大自然的气息，种几亩田，在养些鸡鸭鹅猪牛羊，让他们自由在的生活，傍晚时分，提篮捡蛋，收货满满，满满的成就感，做梦都会笑醒
陈远红,[赞]
-错过💤wwR😣,连俊姐
李阿姨132,这是鸭蛋吧
随时陪你,[赞][赞][赞][赞]
温柔随风亦如梦🌹,总共捡了41个蛋
快手用户1676505583034,下蛋窝有创意啊[赞][赞][赞][赞][赞]
我全能w,好想去捡鸡蛋[奸笑]看着很过瘾[捂脸][捂脸]
铁塔梦,好多窝[吃瓜]
看…,给你这几个都不错了，还嫌少
👑福杰,这应该是鸭蛋吧[捂脸]
快手用户1660035608484,不用留一个吗[捂脸]
鬼魅,应该是鸭蛋吧[捂脸][捂脸]
桔子,这窝不错[赞]
zhangliheng,记得小时候去鸡窝捡鸡蛋，一伸手抓住一条蛇把我吓得要死
燕仔姐姐,捡鸡蛋要给🐔留一个  我们家阳了十几只  隔二三天就能有好几十个
婉辞（池婉柔+少艾）,[赞][赞][赞][赞][赞]
虎牙妹s,1
兔年大吉！,35
许昌老五环保公会,你都不懂，每个窝里，都要留一个
好困好困,[可怜]女大学生爱看捡鸡蛋哈哈哈
好男人7587,多少钱一个
比心,@清梦 好解压
小曾与妍,乌鸡是生绿壳蛋的。
顺其自然,真好
睡不着的泡泡糖：💤,绿皮子鸡蛋
星空灿烂,有白鸡生绿壳蛋的
＠晨.&,@不能翻手机 @最近不能看手机回来补赞 [666]
心想事成79996,我就喜欢干这活[捂脸]
流浪94893,你窝里能捡几个蛋
懂\~,卖鸡苗吗？
情侣装🐨,[赞][赞][赞]
快手用户1665221190749,收鸡蛋干嘛
^悲伤小🐑人,有就不错啦.~
侑有发,[憨笑][赞][赞]
钟离  -,像鸭蛋[捂脸]
芊夏,收获满满啊！
吉祥花,我小女儿了周8个月了
五妹,人心不足，嫌少了自已生吧
品味生活,这要是下雨，鸡窝里面全是水啊！
嘿哟嘿哟喂、,是
往事如烟,这个是鸡蛋还是鸭蛋
彭哥,我看像鸭蛋
꧁起风了꧂®,你起码留一个给人家生吧[冷汗]
云南单身哥565,请问庄家鸡为什么会生鸭蛋？
杨利8546,鸡怎么下鸭蛋
Tender_^づ琳🌷,你是买鸡蛋的吗？
阳光96396,黑鸡怎么能下这种颜色的蛋呢？
曹永志873,好日子
古冬花,这是鸭蛋，不是鸡蛋。
林晓静（冲一4千粉）,我见过绿皮鸡蛋哟
温暖之人！！！,飞
温暖之人！！！,往来
☞余生断夢☜,这应该是鸭蛋
꧁꫞꯭为꯭谁꯭画꯭相꯭思,@了[爱心]
全佳乐,[玫瑰][玫瑰]
清怡,[666][666][666]
开朗的网友,你家的鸡真多
凡星9006,怎么看着像鸭蛋[捂脸]
平安,捡到宝了[666][666][666][666]
快乐605,都下完再捡，每个窝留个引蛋
Che Im5288,再见了2022
晨晨80565,捡鸡蛋真好玩
吴小菲家长,是鸡蛋
Yes，对对对,这是鸡蛋还是鸭蛋？
智慧欣277【尘客】,我特意看了两遍是40个🥚
旭日东升04651,[奸笑]
知足常乐34911,感觉有点假，怎么可能这么干净的鸡蛋
往事无痕,也太贵了吧
雨中的彩虹～～～～～～～,＃接龙
陈芮家长,还有鹅蛋
颖颖子♛,@小草呆呆 @笨不吃鱼 @神君的小懒星.
阿力木4538,[龇牙]
淡淡花香8519,[赞][赞]
丹丹,[666][666][666]
小憨憨,不知足[生气]
丹丹,[赞][赞][赞]
橘子07872,[惊讶][惊讶]
小憨憨,你生[生气]
兰55412,太贵，吃不起
快手用户1656520156728,是不是鸭蛋哟[捂脸]
User_1580717784030,你家鸡蛋是绿的？[捂脸]
至简荷 LAN,一看鸡蛋就是放进去的，大小一样，表皮太干净
柏桉,怎么象鸭蛋呢
霞87656,这应该是乌鸡蛋
人生如梦88058,乌鸡蛋
雨过天晴65508,[赞][赞][赞][赞][赞][玫瑰][玫瑰]
淡定86274,鸭蛋
乐天（春）,我想去帮忙捡鸡蛋
位子,你这个叫升子
❄️☘🍀小小的,鸡蛋为什么是绿色的？
不必讲理,[赞]
LIUCHANLING,绿壳鸡蛋不是鸭蛋
燕子,这种生活真的[赞]
✨蓝天白云,鸡蛋还是绿皮
微风中波浪,这真不少了，我家养的鸡和这鸡一样，579下蛋多，这样的鸡下不个就不下了
快手用户1668500773071,不好这样把先生的焐醒了
马燕6327,第一次见这种色的鸡蛋[捂脸]
苝嗨の渔嗗頭,不留引窝蛋啊[捂脸]
曾伟萍246,@[雾霾][坑]
59420,怎么看着像鸭蛋
相伴一生67310,窝里面不应该再留一个吗？
甜露071,[火][火][火][火][赞][赞][赞][赞]
老吴54983,留引窝蛋
开心sunshiping,你们那里没有狼吗
康乐永驻我身边,没有蛇吗
珍姐0268,绿壳鸡蛋好
真心换真心笑口常开,你不给它们吃
余生安好Gch,我喜欢捡鸡蛋🥚[爱心][爱心][爱心]
〈〈真诚〉〉,@之↙1 @涵瑶之L Σ上五F叉夂        哭了在结块我手段把，圣诞快乐
真心换真心笑口常开,[赞][赞]
与子偕老,绿壳鸡蛋好漂亮呀。
映山红,[赞][赞][赞][赞][爱心][爱心][爱心]
