name,address,lat,lng,tel,city,province,type,brand
汕头市财智汽车贸易有限公司,汕头市龙湖区新联东五巷3号,23.39689,116.74363,0754-88869392,汕头,广东省,,比亚迪
比亚迪汽车海洋网（汕头新鸿通4S店）,汕头市泰山路128号第五座之五,23.395609,116.74455,0754-89991570,汕头,广东省,,比亚迪
比亚迪汽车王朝网（汕头盛世新景4S店）,广东省汕头市龙湖区珠池路34号之一厂房,23.378071,116.742859,13353074830,汕头,广东省,,比亚迪
比亚迪汽车海洋网（龙湖F16广大购物广场新鸿源商超店）,广东省汕头市龙湖区黄山路16（F16）广大购物广场一层151号,23.358989,116.746288,0754-89995858,汕头,广东省,,比亚迪
比亚迪汽车王朝网（佛山安骏隆4S店）,广东省佛山市三水区云东海街道南丰大道26号八至十四号商铺,23.207058,112.919242,0757-87799940,佛山,广东省,,比亚迪
佛山市禅迪汽车贸易有限公司三水分公司,佛山市三水区云东海街道南丰大道81号商铺2（A28）,23.19457,112.91563,0757-87832268,佛山,广东省,,比亚迪
比亚迪汽车海洋网（南海腾大广场博星城市展厅）,广东省佛山市南海区狮山镇狮城路11号腾大时代广场B座首层,23.128481,113.009694,0757-86660021,佛山,广东省,,比亚迪
比亚迪汽车王朝网（博奥博爱中路城市展厅),广东省佛山市南海区狮山镇博爱中路59号佛山南海雅乐轩酒店一楼12-14铺,23.120557,113.009807,0757-86660036,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山盛世新景4S店）,广东省佛山市南海区狮山镇罗村大道南8号自编号之11,23.048197,113.04296,0757-81806118,佛山,广东省,,比亚迪
比亚迪汽车海洋网（南海伟业华誉豪庭宇正商超店）,广东省佛山市南海区大沥镇振兴路13号伟业华誉豪庭13栋首层1F29、1F30、1F30b号,23.105868,113.11877,0757-86209190,佛山,广东省,,比亚迪
比亚迪汽车海洋网（南海奔达汽车城禅迪城市展厅）,广东省佛山市南海区狮山镇罗村大道2号-2之一,23.04685,113.0487,0757-89985001,佛山,广东省,,比亚迪
佛山市禅迪汽车贸易有限公司南海分公司,佛山市南海区大沥镇广佛路谢边路段29号之一,23.082087,113.11056,,佛山,广东省,,比亚迪
佛山键马南海城市销售展厅,广东省佛山市南海区广佛路29号,23.07635,113.104164,,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山腾利远4S店）,广东省佛山市高明区荷城街道荷香路223号高明何族汽车城穗山苑B座B101-B102、B116-B117号商铺,22.89,112.89,0757-88889299,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山宇翔4S店）,佛山市南海区桂城街道海八路华南汽车城G12之10号,23.067594,113.126963,0757-86200181,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山宇豪4S店）,佛山市南海区桂城街道海八路三幅堂地段4号铺,23.067591,113.127189,0757-86203200,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山键马4S店）,广东省佛山市南海区桂城街道海八路之北G17号,23.068756,113.12973,0757-81237333,佛山,广东省,,比亚迪
佛山市禅迪汽车贸易有限公司高明分公司,佛山市高明区荷城街道荷香路103号之21卡商铺,22.883373,112.899961,0757-88665066,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山桂迪4S店）,佛山市南海区大沥镇盐步穗盐西路99号臻盛生活广场商业场10/11栋,23.086976,113.165547,0757-85786333,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山迅锐4S店）,佛山市禅城区南庄镇樵乐路田边村田边北五号首层之一,22.957312,113.031183,0757-82529809,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山腾达4S店）,佛山市禅城区佛山大道中83号佛山（国际）车城北区建源路1座1楼12-19号,23.008367,113.10159,0757-82138192,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山安迪通4S店）,广东省佛山市禅城区佛山（国际）车城北区二座5号,23.006899,113.099937,0757-82781891,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山安迪翔4S店）,佛山市禅城区南庄镇吉利大道西55号一座首层,22.954662,113.03941,0757-83138052,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山机电4S店）,广东省佛山市禅城区石湾镇街道番村世纪车城3-4-5座首层,23,113.1,0757-83963633,佛山,广东省,,比亚迪
比亚迪汽车海洋网（南海怡翠世嘉腾迪商超店）,广东省佛山市南海区桂城街道桂澜南路45号怡翠世嘉购物商场首层L1001号(住所申报),23.012035,113.152089,,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山乾元新景4S店）,佛山市南海区佛平四路8号,23.033648,113.185008,0757-81806160,佛山,广东省,,比亚迪
比亚迪汽车王朝网（盛世新景天安中心城市展厅),广东省佛山市南海区桂城街道季华东路31号天安中心5座101室,23.02,113.17,0757-86262656,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山路骐4S店）,广东省佛山市顺德区陈村镇南涌社区广珠公路105国道陈村段1-2号之2,22.946783,113.248618,18033208737,佛山,广东省,,比亚迪
比亚迪汽车王朝网(佛山恒粤4S店）,广东省佛山市顺德区北滘镇碧江社区碧江工业区珠江大道1号A-2,22.947498,113.258575,0757-26385660,佛山,广东省,,比亚迪
比亚迪汽车王朝网（佛山东汽4S店）,广东省佛山市顺德区大良广珠路新滘路段金榜综合市场110铺,22.854685,113.233378,0757-28091113,佛山,广东省,,比亚迪
比亚迪汽车海洋网（顺德大良街道迪源城市展厅）,广东省佛山市顺德区大良街道新松社区广珠公路顺德路段新松口仓库铺位之三A,22.85241,113.234377,0757-28099709,佛山,广东省,,比亚迪
比亚迪汽车海洋网（佛山宇道通4S店）,广东省佛山市顺德区大良街道新滘社区环新路12号,22.849177,113.234932,0757-22222893,佛山,广东省,,比亚迪
比亚迪汽车王朝网（东汽顺迪顺德大融城商超店）,广东省佛山市顺德区大良南国东路30号顺成大融城一楼1037a、1037b号铺,22.826753,113.273637,0757-22299123,佛山,广东省,,比亚迪
比亚迪汽车王朝网（恒铭顺德万达商超店）,广东省佛山市顺德区大良街道南江社区南霞新路9号顺德美的万达广场室内步行街1层1021号铺位,22.793523,113.282785,,佛山,广东省,,比亚迪
比亚迪汽车海洋网（鹤山新华城冠迪商超店）,广东省鹤山市沙坪街道新华城A08号商铺,22.760704,112.981575,18807503838,江门,广东省,,比亚迪
比亚迪汽车海洋网（恩平大岭洞兴麟城市展厅）,广东省江门市恩平市恩城大岭洞地块三（4号汽车4S店）之一,22.229631,112.35089,0750-7786888,江门,广东省,,比亚迪
比亚迪汽车王朝网（兴昊精文汽车城城市展厅）,广东省江门市恩平市恩城大岭洞地块二（5号4S店）展厅之一,22.225369,112.35016,0750-7812380,江门,广东省,,比亚迪
比亚迪汽车王朝网（广福红进路城市展厅）,广东省江门市开平市水口镇红进路5号,22.385257,112.701836,,江门,广东省,,比亚迪
比亚迪汽车海洋网（开平新迪4S店）,开平市水口镇沙冈水边开发区1号,22.387867,112.709984,0750-2280888,江门,广东省,,比亚迪
比亚迪汽车王朝网（江门广瑞4S店）,广东省江门市蓬江区环市街道建设三路54号,22.617684,113.07062,0750-3215566,江门,广东省,,比亚迪
比亚迪汽车海洋网（江门冠雄4S店）,江门市蓬江区建设三路篁庄叶坑路段（广汽本田冠华店侧）,22.616506,113.070029,18807500288,江门,广东省,,比亚迪
比亚迪汽车王朝网（江门新俊4S店）,广东省江门市蓬江区西环路163号华鸿广场3幢A1,22.58,113.06,0750-3210363,江门,广东省,,比亚迪
比亚迪汽车王朝网（兴鹏利生汽车城城市展厅）,江门市江海区礼乐新民村海苟围地块银帆路2号利生汽车文化广场内的汽车展厅C07、C08、C09,22.55181,113.076029,,江门,广东省,,比亚迪
比亚迪汽车海洋网（江门广隆4S店）,江门市新会区会城江会路都会村橙树围(土名),22.54,113.06,0750-6163088,江门,广东省,,比亚迪
比亚迪汽车海洋网（江门瑞华宏现4S店）,广东省江门市江海区礼乐街道新民村苟围地块利生汽车文化广场内的汽车展厅（自编13幢）,22.55112,113.0777,0750-3617190,江门,广东省,,比亚迪
比亚迪汽车海洋网（江海嘉华广场瑞迪商超店）,广东省江门市江海区站前一路36号嘉华广场102室、103室-1,22.55941,113.1029,0750-2637833,江门,广东省,,比亚迪
比亚迪汽车王朝网(江门广晟4S店）,广东省江门市新会区会城新会大道东13号厂房,22.532162,113.06596,0750-6694888,江门,广东省,,比亚迪
比亚迪汽车王朝网（江门中溢4S店）,广东省江门市新会区会城业兴二路28号,22.500001,113.022223,0750-6268866,江门,广东省,,比亚迪
比亚迪汽车海洋网（新会万达兴麒商超店）,广东省江门市新会区启超大道2号万达广场1086铺,22.503867,113.047106,0750-6163086,江门,广东省,,比亚迪
比亚迪汽车王朝网（台山广鸿4S店）,广东省江门市台山市台城街道办事处舜德路33号5栋（商住八号楼）一楼,22.245905,112.814325,0750-5513666,江门,广东省,,比亚迪
比亚迪汽车海洋网(台山昌大昌海迪商超店),广东省江门市台山市舜德路133号金茂广场E座一层1131-1134、1137-1138号,22.244265,112.826242,13424993224,江门,广东省,,比亚迪
比亚迪汽车海洋网（湛江盛世开元4S店）,湛江市麻章区瑞云北路101号粤西国际车城,21.291838,110.316472,0759-3311167,湛江,广东省,,比亚迪
比亚迪汽车王朝网（湛江乾元新景4S店）,广东省湛江市麻章区瑞云北路101号之29,21.29,110.32,0759-3589981,湛江,广东省,,比亚迪
比亚迪汽车王朝网（湛江盛世开元4S店）,广东省湛江市赤坎区东盛路7号海田国际车城S21-1号（马自达旁）,21.304428,110.383532,0759-3301222,湛江,广东省,,比亚迪
比亚迪汽车海洋网（湛江聚元4S店）,湛江市赤坎区东盛路7号湛江海田国际车城S21-15号,21.295521,110.37827,,湛江,广东省,,比亚迪
比亚迪汽车海洋网(信宜四海盈信万德城市展厅),广东茂名市信宜市东镇六运湾头村信宜市四海盈信置业有限公司首层B05、B06号铺,22.313286,110.935196,0668-8866789,茂名,广东省,,比亚迪
信宜万泰汽车有限公司,信宜市六运工业园六运昌盛大厦一楼1号,22.298958,110.937805,,茂名,广东省,,比亚迪
比亚迪汽车海洋网（高州大地汽车城迪星城市展厅）,广东茂名市高州市高州大道大地汽车城首层1-3号商铺,21.905058,110.833206,0668-6690588,茂名,广东省,,比亚迪
高州市安泰汽车销售服务有限公司,高州市高州大道大地汽车城,21.904819,110.833226,,茂名,广东省,,比亚迪
比亚迪汽车海洋网（茂名万业4S店）,茂名市油城九路沙田小区北侧(茂名市进达汽车广场)1号楼101房,21.668512,110.946796,0668-2889505,茂名,广东省,,比亚迪
比亚迪汽车王朝网（千顺茂南印象汇商超店）,广东省茂名市茂南区西粤中路8号印象汇1-18、19号商铺,21.661063,110.943205,,茂名,广东省,,比亚迪
比亚迪汽车王朝网（茂名粤迪4S店）,广东省茂名市茂南区茂南大道西28号宝丰成汽车广场鑫珑车城一楼西头,21.631634,110.916867,0668-3331080,茂名,广东省,,比亚迪
比亚迪汽车王朝网（京顺京粤汽车城城市展厅）,广东省茂名市茂南区高水路京粤汽车城内,21.628076,110.953985,,茂名,广东省,,比亚迪
比亚迪汽车王朝网（茂名万顺石化4S店）,广东省茂名市茂南区茂名大道高水路168号,21.62477,110.954817,0668-3331268,茂名,广东省,,比亚迪
比亚迪汽车海洋网（茂名粤星4S店）,茂名市电白区坡心镇排河路口西面惠众汽车城内,21.61702,110.959018,0668-3236888,茂名,广东省,,比亚迪
比亚迪汽车王朝网（鼎迪华庭花园城市展厅）,肇庆市鼎湖区桂城新城十九区华庭花园沁香园A幢A10-15商铺,23.17738,112.572708,0758-2696318,肇庆,广东省,,比亚迪
比亚迪汽车海洋网（肇庆迪盛4S店）,广东肇庆市端州区肇庆大道肇庆学院东侧800米（过境公路以北、铁路以南119区）,23.107037,112.504285,0758-2837988/0758-2826388,肇庆,广东省,,比亚迪
比亚迪汽车王朝网（肇庆安迪通4S店）,广东省肇庆市端州区迎宾大道北侧（田寮岗）商铺（即过境公路北侧，铁路疗养院西南的场地）,23.090215,112.48166,0758-2160599,肇庆,广东省,,比亚迪
博罗县园洲镇荣一名车行,博罗县园洲镇沙头村福园路9、10号店铺,23.143529,113.983213,,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州辉达阳4S店）,广东省惠州市博罗县罗阳镇水西路广汕线四号开发区（土名）地段,23.168873,114.264181,0752-6211999,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州惠迪4S店）,广东省惠州市小金口镇金鸡村江北西区7号小区金山汽车城内,23.134337,114.390207,0752-2488889,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠州惠迪4S店）,惠州市惠博大道江北西部7号小区内金山汽车城10号A展厅,23.131709,114.397798,0752-2488866,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠州悦景4S店）,惠州仲恺高新区仲恺汽车城第2栋S3号,23.029219,114.330685,0752-5777188,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠悦华茂天地城市展厅）,惠州市江北文昌一路7号华贸大厦2单元1层05号下A商铺,23.105002,114.417058,,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠城天益广场惠惠商超店）,广东省惠州市仲恺高新区陈江街道金湖路1号天益广场8号楼第壹层F1-016/017商铺,23.005298,114.327206,0752-3168086,惠州,广东省,,比亚迪
比亚迪汽车王朝网（辉达星瑞天益城城市展厅）,广东省惠州市惠城区仲恺高新区陈江街道金湖路1号天益广场9号楼1层01号商铺,23.004487,114.327075,,惠州,广东省,,比亚迪
比亚迪汽车王朝网（悦迪惠城丽日广场商超店）,广东省惠州市惠城区麦地路54号丽日银座大厦1层01号-1103号,23.074938,114.412138,,惠州,广东省,,比亚迪
比亚迪汽车王朝网（辉达鑫迪三环东路城市展厅）,广东省惠州市惠城区水口街道办事处三环路旁07号商铺,23.114815,114.461256,0752-2259333,惠州,广东省,,比亚迪
比亚迪汽车海洋网（辉达奥捷港惠新天地商超店）,广东省惠州市惠城区港惠新天地2期一层A1005A铺,23.067753,114.415866,0752-2519555,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠州瑞迪4S店）,惠州市河南岸14号小区1层展销厅,23.063288,114.416794,0752-2592666,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠州辉达迪4S店）,惠州市惠城区三栋镇上洞村委会惠南大道69号B-2楼口,22.999518,114.439635,,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州新环怡4S店）,广东省惠州市三栋镇上洞管理区书房下村白苍坑,22.998244,114.443244,0752-5869988,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州悦景4S店）,广东省惠州市惠城区三栋镇陶前村岭排村民小组99号惠南大道惠南汽车城大门对面,22.97565,114.4544,0752-2668886,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州金源4S店）,广东省惠州市惠阳区秋长街道金秋大道秋长政府前100米比亚迪,22.810995,114.435537,0752-3322802,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠益惠阳益田商超店）,广东省惠州市大亚湾西区大亚湾大道232号翡翠山益田商场L1-4-20B,22.759077,114.484226,,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠州盛世新景4S店）,惠州大亚湾西区石化大道御蓝湾花园一期2栋A区一楼商铺,22.74209,114.46587,0752-5851588,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州盛世新景4S店）,惠州大亚湾区龙山八路比亚迪二期基地,22.741037,114.472374,0752-5851588,惠州,广东省,,比亚迪
比亚迪汽车海洋网（大亚湾灿邦新天地盛世新景城市展厅）,广东省惠州市大亚湾西区灿邦新天地G层1306商铺,22.75476,114.502715,,惠州,广东省,,比亚迪
比亚迪汽车王朝网（惠州辉达瑞4S店）,广东省惠州市惠东县平山街道惠东大道1169号（一楼）,22.97257,114.750329,0752-2663888,惠州,广东省,,比亚迪
比亚迪汽车海洋网（惠东俊峰汽车城惠灿城市展厅）,广东省惠州市惠东县平山泰园商住区银基大道南段俊峰汽车城第二档、第三档,22.968639,114.747177,0752-8388838,惠州,广东省,,比亚迪
惠州市粤富汽车贸易有限公司,惠州市惠东县平山镇银基粤惠汽车大市场1号厅,22.968916,114.74854,,惠州,广东省,,比亚迪
比亚迪汽车海洋网（兴宁汽车城兴曈曈城市展厅）,广东省梅州市兴宁市人民大道西碧桂园名仕首府侧骏永腾汽车城,24.125717,115.698782,0753-3213889,梅州,广东省,,比亚迪
比亚迪汽车王朝网（梅州永迪4S店）,广东省梅州市兴宁市人民大道西碧桂园名仕首府斜对面,24.125331,115.700741,0753-3373999,梅州,广东省,,比亚迪
梅州市豪方汽车贸易有限公司,梅州市五华县水寨镇水安路耙里隆（恒运石业旁）,23.908298,115.74946,,梅州,广东省,,比亚迪
比亚迪汽车海洋网（梅州曈曈4S店）,梅州市梅江区环市西路桃西段,24.314049,116.088698,0753-2367888,梅州,广东省,,比亚迪
比亚迪汽车王朝网（梅州鸿彤4S店）,广东省梅州市梅江区月梅路91号,24.34,116.12,0753-2388138,梅州,广东省,,比亚迪
比亚迪汽车王朝网（小彤梅江万达广场商超店）,广东省梅州市梅江区万达广场1F层1026商铺,24.271047,116.135222,0753-2132333,梅州,广东省,,比亚迪
比亚迪汽车海洋网（海丰智创产业园卓御城市展厅）,广东省深圳市深汕特别合作区名盾智创产业园一号研发用房一楼（展厅）3号-4号,22.830137,114.977095,0755-22105331,汕尾,广东省,,比亚迪
比亚迪汽车王朝网（宝虹海丰汽车城城市展厅）,广东省汕尾市海丰县城东镇金园工业区北三环路北侧,22.995149,115.343975,0660-6693996,汕尾,广东省,,比亚迪
陆河县陆城汽车贸易有限公司,广东省汕尾市陆河县河田镇梓轩华府首层2至5号商铺,23.277364,115.656202,,汕尾,广东省,,比亚迪
比亚迪汽车王朝网（汕尾锦虹4S店）,广东省汕尾市城区红草街道海汕公路168号,22.83,115.37,0660-3417888,汕尾,广东省,,比亚迪
比亚迪汽车海洋网（汕尾盛世新景4S店）,汕尾市城区红草西河管区十八公里路段,22.822527,115.37474,0660-3299588,汕尾,广东省,,比亚迪
陆丰凯航汽车销售服务有限公司,陆丰市东海镇人民北路盛世豪庭3号铺面,22.954486,115.636448,,汕尾,广东省,,比亚迪
比亚迪汽车王朝网（陆丰润虹东海大道城市展厅）,广东省陆丰市东海区经济开发试验区第11小区60米开发带5号楼第5户,22.908009,115.65119,0660-8985222,汕尾,广东省,,比亚迪
比亚迪汽车王朝网（永发白岭头城市展厅）,广东省河源市源城河源大道白岭头地段,23.774925,114.69231,0762-3215888,河源,广东省,,比亚迪
比亚迪汽车海洋网（源城格岭永峰城市展厅）,广东省河源市源城区白岭头村格岭地段1-5卡门店（永发比亚迪旁）,23.780526,114.699603,0762-3886888,河源,广东省,,比亚迪
比亚迪汽车海洋网（河源永发4S店）,河源市河埔大道西边细女抱蔬地段,23.710849,114.69585,0762-3998999,河源,广东省,,比亚迪
比亚迪汽车王朝网（河源永源4S店）,广东省河源市源城区风光205国道以西鸿达开发区内,23.698112,114.6883,0762-3682888,河源,广东省,,比亚迪
比亚迪汽车海洋网（紫金超然汽车城永鹏城市展厅）,广东省河源市江东新区临江镇梧峰塘尾超然汽车城内,23.7,114.71,0762-3891888,河源,广东省,,比亚迪
河源市永发新能源汽车销售有限公司龙川分公司,龙川县两渡河国道边,24.108708,115.248068,0762-3998999,河源,广东省,,比亚迪
深圳市宝罗通汽车服务有限公司紫金分公司,河源市紫金县金山大道西99号,23.624775,115.145035,,河源,广东省,,比亚迪
阳春市鸿喜汽车贸易有限公司,阳春市春城街道春江大道（牛迳桥头）,22.150467,111.772822,0662-7708088,阳江,广东省,,比亚迪
比亚迪汽车王朝网（阳江锋得行4S店）,广东省阳江市江城区金山路石湾桥,21.886183,111.97766,0662-3333366,阳江,广东省,,比亚迪
比亚迪汽车海洋网（阳江迪悦时代4S店）,阳江市江城区东风三路161号（住所申报）,21.871885,112.00022,18211350777,阳江,广东省,,比亚迪
比亚迪汽车王朝网（阳江兴泰4S店）,广东省阳江市阳东区东城镇东风四路216号大东江海酒店旁,21.88,112.02,,阳江,广东省,,比亚迪
比亚迪汽车王朝网（锋盛行江城盈信广场商超店）,阳江市江城区东风三路88号盈信广场,21.869676,112.002288,0662-2868188,阳江,广东省,,比亚迪
清远市友盈汽车销售服务有限公司英德分公司,清远市英德市英城浈阳中路义乌城西侧25、26、27、28号卡铺,24.173815,113.43349,0763-2239995,清远,广东省,,比亚迪
比亚迪汽车海洋网（清城万达潮盈商超店）,广东省清远市清城区湖西路89号万达广场1F层1029商铺,23.712796,113.012495,0763-3988858,清远,广东省,,比亚迪
比亚迪汽车王朝网（清远友盈4S店）,广东省清远市新城B28号区,23.659487,113.056298,0763-6888882,清远,广东省,,比亚迪
比亚迪汽车海洋网（清远裕盈4S店）,广东省清远市清城区高新技术产业开发区创兴大道6号港鸿汽车城内,23.634762,113.05967,0763-6888886,清远,广东省,,比亚迪
比亚迪汽车王朝网（清远同泰4S店）,广东省清远市高新技术产业开发区创兴大道6号清远市港鸿置业投资有限公司－A6之五,23.633797,113.06072,,清远,广东省,,比亚迪
东莞市聚星汽车销售服务有限公司中堂分公司,东莞市中堂镇莞穗路中堂段66号,23.095658,113.6638,0769-89197888,东莞,广东省,,比亚迪
东莞市聚通汽车销售服务有限公司,东莞市中堂镇莞穂路中堂段66号,23.09579,113.664566,0769-83197888,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞新融禧4S店）,东莞市高埗镇高昌路3号101室,23.096926,113.722908,0769-89922566,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞恒汇4S店）,广东省东莞市万江街道泰新路29号,23.046764,113.722667,0769-86988819,东莞,广东省,,比亚迪
比亚迪汽车王朝网（乾元路骐万江华南mall商超店）,广东省东莞市万江街道万道路万江段24号101室043,23.036795,113.726944,,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞聚东4S店）,广东省东莞市东城街道莞龙路东城段231号103室,23.062981,113.787724,13712816137,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞聚星4S店）,东莞市南城街道周溪社区莞太路聚龙庄物业,22.99341,113.7207,0769-22406188,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞和盛佳4S店）,广东省东莞市南城区莞太路石鼓盛嘉汽车城（莞太路与白马翠园街交叉口南320米）,22.977963,113.706007,0769-38875258,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞建鹏4S店）,广东省东莞市茶山镇茶山北路五号,23.093521,113.841289,0769-86643888/0769-86861628,东莞,广东省,,比亚迪
比亚迪汽车王朝网（盛世新景厚街万达商超店）,广东省东莞市厚街镇莞太路厚街段168号厚街万达广场1幢2F层2087室,22.943929,113.673922,,东莞,广东省,,比亚迪
比亚迪汽车海洋网（莞太路厚街段聚华城市展厅）,广东省东莞市厚街镇莞太路厚街段191号1号楼102-106铺位,22.943447,113.676217,13600298571,东莞,广东省,,比亚迪
比亚迪汽车海洋网（国贸中心聚成商超店）,广东省东莞市东城街道鸿福东路1号国贸中心5栋1026室,23.012678,113.762768,0769-22400988,东莞,广东省,,比亚迪
比亚迪汽车王朝网（兴荣东城星河城商超店）,广东省东莞市东城街道东城东路229号之三101室05,23.022873,113.7899,0769 - 23600126,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞松悦4S店）,东莞市石排镇燕窝村永威工业区右侧,23.097134,113.883729,0769-88003909,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞乾元新景4S店）,广东省东莞市厚街镇莞太路厚街路段561号（会展中心对面）,22.896772,113.661255,0769-85985188,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞松裕4S店）,广东省东莞市东城街道莞长路东城段63号2栋103室,22.98144,113.7728,0769-22259009,东莞,广东省,,比亚迪
比亚迪汽车海洋网（寮步镇莞樟路新融合城市展厅）,广东省东莞市寮步镇莞樟路寮步段186号103室,23.02218,113.826202,0769-83285030,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞兴迪4S店）,广东省东莞市东城街道莞长路东城段92号之一1栋103室,22.966859,113.775502,0769-22081131,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞锋得行4S店）,广东省东莞市寮步镇莞樟路塘唇路段5号,23.01651,113.851644,0769-83288775,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞勤力4S店）,广东省东莞市寮步镇国际汽车城内四号路 B-303号,23.01056,113.852157,0769-81258999,东莞,广东省,,比亚迪
比亚迪汽车海洋网（寮步汽车城新融骏城市展厅）,广东省东莞市寮步区寮步汽车城四号路105号,23.009385,113.85188,0769-82874555,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞兴发4S店）,广东省东莞市虎门镇白沙社区莞太路265号（即虎门高铁站旁）,22.856451,113.674008,0769-82882838,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞锋格4S店）,东莞市寮步镇莞樟路寮步段635号2栋,23.015233,113.863111,0769-81118456,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞兴菱4S店）,东莞市虎门镇博涌社区轮渡路1号,22.84,113.68,0769-22888151,东莞,广东省,,比亚迪
比亚迪汽车海洋网（中晟智元智汇城市展厅）,广东省东莞市松山湖区高技术产业开发区工业西路9号1栋2单元103、104室,22.959934,113.888096,13416899033,东莞,广东省,,比亚迪
比亚迪汽车王朝网（盛世开元松山湖城市展厅）,广东省东莞市松山湖园区新城路5号1栋102室,22.95263,113.895678,18676007001,东莞,广东省,,比亚迪
东莞市聚星汽车销售服务有限公司大岭山分公司,东莞市大岭山镇大塘村大石鼓莞长路段厂房,22.896772,113.835747,0769-88335555,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞金裕4S店）,广东省东莞市企石镇东部快速路企石段26号,23.045145,114.02993,0769-86669198,东莞,广东省,,比亚迪
东莞市聚成汽车技术服务有限公司大岭山分公司,东莞市大岭山镇大塘村大石鼓莞长路段,22.877909,113.84293,0769-88335555,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞常朗4S店）,广东省东莞市常平镇常朗路162号1栋,22.95699,113.956891,0769-89601808,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞周通泰4S店）,广东省东莞市常平镇环城路塘角村段西侧,22.96126,113.964838,0769-81091188,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞卓景4S店）,广东省东莞市松山湖园区南山路3号1栋101室,22.873551,113.866847,,东莞,广东省,,比亚迪
比亚迪汽车王朝网（东莞浩迪4S店）,广东省东莞市大朗镇莞樟路大朗段600号,22.936947,113.95464,0769-81160888,东莞,广东省,,比亚迪
比亚迪汽车海洋网（松山湖滨湖万科里景汇商超店）,广东省东莞市松山湖高新技术产业开发区宁谐路1号万科里L1-022/023铺位,22.885157,113.901536,13326851329,东莞,广东省,,比亚迪
比亚迪汽车王朝网（盛世卓御花漫城城市展厅）,广东省东莞市长安镇霄边大街37号109室,22.808483,113.824358,13928815557,东莞,广东省,,比亚迪
比亚迪汽车海洋网（鼎峰商业广场德皓源商超店）,广东省东莞市长安镇霄边大街36号鼎峰商业广场,22.803175,113.819465,0769-85420089,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞德皓佳4S店）,广东省东莞市长安镇长安振安东路1103号2号楼101室,22.780366,113.793732,0769-82286860,东莞,广东省,,比亚迪
东莞比亚迪盛世新景汽车销售有限公司,广东省东莞市长安镇长安振安东路1103号3号楼102室,22.780799,113.794621,0769-81629220,东莞,广东省,,比亚迪
比亚迪汽车海洋网（东莞鸿汇4S店）,广东省东莞市大朗镇富民南路46号,22.911144,113.965078,0769-89206688,东莞,广东省,,比亚迪
比亚迪汽车王朝网（清泰源黄江星光城商超店）,广东省东莞市黄江镇黄江环城路204号123室,22.921886,114.019032,,东莞,广东省,,比亚迪
比亚迪汽车海洋网（黄江环城路路骐城市展厅）,广东省东莞市黄江镇黄江环城路204号154室,22.915555,114.012018,18829900721,东莞,广东省,,比亚迪
