,name,address,province,city,tel,lat,lng,brand,type
1110,深圳竹子林特斯拉中心,广东省深圳市福田区红树林路3号联合华鹏汽车展厅,广东省,深圳市, 0755-33347255,22.537842,114.00807,特斯拉,"store, service"
1111,义乌北苑特斯拉中心,浙江省金华市义乌市北苑街道北苑路351号,浙江省,金华市, 0579-88104288,29.324541,120.044484,特斯拉,"store, service"
1112,江门蓬江特斯拉中心,广东省江门市蓬江区建设三路143号2幢,广东省,江门市, 0750-8458538,22.638039,113.071547,特斯拉,"store, service"
1113,上海松江科创云廊体验店,上海市松江区新桥镇千帆路288弄9号12幢一层137、138、139-A室,上海市,上海市, 021-60114885,31.098384,121.331765,特斯拉,store
1114,海口友谊阳光城体验店,海南省海口市龙华区金龙路2号友谊阳光城1F-043A铺位,海南省,海口市,  0898-36642030,20.029425,110.330499,特斯拉,store
1115,徐州鼓楼特斯拉中心,江苏省徐州市徐州经济技术开发区三环东路32号,江苏省,徐州市, 0516-80214098,34.319824,117.246472,特斯拉,"store, service"
1116,深圳宝安会展中心特斯拉中心,广东省深圳市宝安区福海街道会展湾南岸广场15栋101至119,广东省,深圳市, 0755-33347220,22.690355,113.784763,特斯拉,"store, service"
1117,绵阳新锦程汽车销售服务有限责任公司（四星级）,四川省绵阳市高新区永兴镇辽宁大道西侧B-10、B-12号,四川省,绵阳市, 0816-8319666,31.468282,104.626091,特斯拉,bodyshop
1118,新北新庄服务中心,新北市新庄区化成路37号,台湾省,台湾市,809007518,25.04428466,121.4649287,特斯拉,store
1119,惠州惠城特斯拉直营钣喷中心,广东省惠州市惠城区汝湖镇东亚过沥村（惠民大道广惠高速汝湖出口）,广东省,惠州市, 0752-2050461,23.190316,114.472695,特斯拉,"bodyshop, body repair center"
1120,宁波下应特斯拉直营钣喷中心,浙江省宁波市鄞州区下应北路628-1号,浙江省,宁波市, 0574-22770468,29.825841,121.60225,特斯拉,"bodyshop, body repair center"
1121,佛山顺德特斯拉中心,广东省佛山市顺德区大良广珠公路新松路段新协力汽车城,广东省,佛山市, 0757-88331500,22.863021,113.235414,特斯拉,"store, service"
1122,赣州华宏泰汽车有限公司,江西省赣州市经济技术开发区金岭西路北,江西省,赣州市, 0797-8682592,25.845605,114.891773,特斯拉,bodyshop
1123,杭州富阳万达体验店,浙江省杭州市富阳区银湖街道金桥北路990号富阳万达广场,浙江省,杭州市, 0571-22932093,30.094058,119.938965,特斯拉,store
1124,长沙宜家荟聚中心体验店,湖南省长沙市岳麓区洋湖路253号长沙荟聚中心L1层1B11TA号,湖南省,长沙市, 0731-82840452,28.123548,112.942365,特斯拉,store
1125,淄博宝通汽车销售服务有限公司,山东省淄博市张店区山泉路68号,山东省,淄博市, 0533-2895666,36.782426,118.047547,特斯拉,bodyshop
1126,江苏维锋盛汽车贸易有限公司（三星级）,江苏省盐城市厚德路99号(B),江苏省,盐城市, 0515-80556666,33.332952,120.140854,特斯拉,bodyshop
1127,岳阳华致汽车有限公司（五星级）,湖南省岳阳市城陵矶新港区临港国际汽车城,湖南省,岳阳市, 0730-8570666,29.42805,113.179658,特斯拉,bodyshop
1128,洛阳威佳盛凯汽车销售服务有限公司（五星级）,河南省洛阳市高新开发区河洛路与安康路交叉口向北500米,河南省,洛阳市, 0379-60606359,34.603373,112.346216,特斯拉,bodyshop
1129,深圳龙岗万达体验店,广东省深圳市龙岗区平湖街道华南二道万达广场1楼1005商铺,广东省,深圳市, 0755-33347178,22.680688,114.136933,特斯拉,store
1130,东营宝汇汽车销售服务有限公司,山东省东营市经济开发区东八路西府前大街南,山东省,东营市, 0546-8301788,37.439147,118.76481,特斯拉,bodyshop
1131,丽水锦悦新能源汽车销售服务有限公司,浙江省丽水市莲都区寿元街1489号,浙江省,丽水市, 0578-2553609,28.478328,119.966665,特斯拉,bodyshop
1132,重庆龙湖时代天街体验店,重庆市渝中区长江二路174号时代天街A馆-L1-05a（1号门）,重庆市,重庆市,  023-88972507,29.544674,106.5174,特斯拉,store
1133,南京东麒路特斯拉直营钣喷中心,江苏省南京市江宁区临麒路18号,江苏省,南京市, 025-85904120,31.991845,118.882789,特斯拉,"bodyshop, body repair center"
1134,泉州特斯拉直营钣喷中心,福建省泉州市鲤城区清蒙开发区吉泰路290号,福建省,泉州市, 0595-86740996,24.870804,118.5599,特斯拉,"bodyshop, body repair center"
1135,威海宝通汽车销售服务有限公司,山东省威海市环翠区温泉西路117号,山东省,威海市, 0631-5379222,37.376628,122.142842,特斯拉,bodyshop
1136,兰州安宁特斯拉中心,甘肃省兰州市安宁区北滨河西路1746之9号安宁汽车城,甘肃省,兰州市, 0931-2148508,36.145384,103.638901,特斯拉,"store, service"
1137,汕头高新特斯拉中心,广东省汕头市高新区科技西路16号,广东省,汕头市, 0754-83651005,23.391526,116.721925,特斯拉,service
1138,广州白云特斯拉中心,广东省广州市白云区机场路918号和1038号,广东省,广州市, 020-22165428,23.194259,113.267616,特斯拉,"store, service"
1139,福州东二环泰禾广场体验店,福建省福州市晋安区岳峰镇竹屿路6号东二环泰禾广场,福建省,福州市, 0591-38060469,26.095786,119.343395,特斯拉,store
1140,唐山惠通陆华汽车销售服务有限公司（四星级）,河北省唐山市开平区开越路568号,河北省,唐山市,  0315-3850999,39.647946,118.270059,特斯拉,bodyshop
1141,北京蟹岛特斯拉中心,北京市朝阳区金盏乡蟹岛路一号4号展厅,北京市,北京市, 010-80935558,40.021194,116.562478,特斯拉,store
1142,深圳宝安欢乐港湾体验店,广东省深圳市宝安区新安街道海滨社区欢乐港湾2号东L1-015,广东省,深圳市, 0755-33347258,22.54873,113.894163,特斯拉,store
1143,济宁润华汽车销售服务有限公司,山东省济宁市高新区327国道南、同济路东,山东省,济宁市,  0537-2987680,35.443495,116.680346,特斯拉,bodyshop
1144,赣州万象城体验店,江西省赣州市章江新区新赣州大道8号赣州万象城 L118商铺,江西省,赣州市, 0797-2442650,25.82121,114.933126,特斯拉,store
1145,衡阳市卓越汽车销售服务有限公司,湖南省衡阳市蒸湘区杨柳汽贸城,湖南省,衡阳市,  0734-8858999,26.87899,112.581818,特斯拉,bodyshop
1146,河南豫海汽车销售有限公司新乡分公司（五星级）,河南省新乡市新乡朗公庙镇新乡国际汽车园46号,河南省,新乡市,  0373-5768886,35.224004,113.903562,特斯拉,bodyshop
1147,郑州中原特斯拉中心,河南省郑州市中原区兰州路16号C区C21号楼,河南省,郑州市, 0371-81901518,34.758542,113.499311,特斯拉,"store, service"
1148,厦门海沧特斯拉中心,福建省厦门市海沧区马青路1279号,福建省,厦门市,  0592-3247318,24.494654,118.021924,特斯拉,"store, service"
1149,汕头万象城体验店,广东省汕头市龙湖区长平路95号汕头万象城L106,广东省,汕头市, 0754-83651003,23.368459,116.724192,特斯拉,store
1150,泉州中骏世界城体验店,福建省泉州市丰泽区安吉南路69号M125,福建省,泉州市,  0595-86741036,24.927328,118.66452,特斯拉,store
1151,泉州晋江SM广场体验店,福建省晋江市罗山街道福埔SM国际广场1093-1094,福建省,晋江市,  0595-86741039,24.784619,118.573008,特斯拉,store
1152,德阳建国汽车销售服务有限公司,四川省德阳市旌阳区天元镇武庙村二组,四川省,德阳市,  0838-2603080,31.133035,104.331253,特斯拉,bodyshop
1153,南昌恒望特斯拉直营钣喷中心,江西省南昌市新建区望城新区新兴西大道139号,江西省,南昌市, 0791-82069301,28.630712,115.73165,特斯拉,"bodyshop, body repair center"
1154,湛江市特能新能源汽车销售服务有限公司（四星级）,广东省湛江市赤坎区站前路（麻北路北侧）228号自编2号,广东省,湛江市, 0759-3866888,21.252423,110.360195,特斯拉,bodyshop
1155,眉山建国天佛汽车销售有限公司,四川省眉山市东坡区尚义镇乐象村,四川省,眉山市, 028-96667,30.08131,103.819129,特斯拉,bodyshop
1156,深圳市森那美新能源汽车销售服务有限公司株洲分公司（三星级）,湖南省株洲市天元区栗雨街道广汽路111号,湖南省,株洲市, 0731-28213888,27.823605,113.063816,特斯拉,bodyshop
1157,郑州中原特斯拉直营钣喷中心,河南省郑州市中原西路大中原汽车城C区21号,河南省,郑州市, 0371-81901516,34.760131,113.498894,特斯拉,"bodyshop, body repair center"
1158,郴州申湘汽车有限公司,湖南省郴州市北湖区南岭大道97号（天龙站往宜章方向350米）,湖南省,郴州市, 0735-2355551,25.755801,113.004764,特斯拉,bodyshop
1159,濮阳市德嘉汽车销售服务有限公司（四星级）,河南省濮阳市濮阳北高速口南500米路东德众汽车园,河南省,濮阳市, 0393-8227777,35.809036,115.126628,特斯拉,bodyshop
1160,泸州建国汽车贸易有限公司,四川省泸州市龙马潭区振兴路西侧,四川省,泸州市, 0830-2500722,28.933784,105.478445,特斯拉,bodyshop
1161,芜湖协众汽车销售服务有限公司（三星级）,安徽省芜湖市鸠江开发区龙腾路63-18号,安徽省,芜湖市, 0553-5658700,31.385829,118.465852,特斯拉,bodyshop
1162,常德市长宏汽车销售服务有限公司（四星级）,湖南省常德市武陵区南坪街道竹根潭社区常德大道3766号,湖南省,常德市, 0736-7776800,29.076649,111.679505,特斯拉,bodyshop
1163,宿迁上众腾峰汽车销售服务有限公司（三星级）,江苏省宿迁市经济开发区振兴大道与厦门西路交汇处,江苏省,宿迁市, 0527-81686666,33.934398,118.24726,特斯拉,bodyshop
1164,廊坊智帆汽车维修有限公司,河北省廊坊市经济技术开发区荷花道66号,河北省,廊坊市, 0316-8689999,39.535459,116.781513,特斯拉,bodyshop
1165,深圳李朗特斯拉中心,广东省深圳市龙岗区南湾街道布澜路17号1栋一层及3栋一层,广东省,深圳市,  0755-36812433,22.637355,114.138526,特斯拉,"store, service"
1166,武汉宜家荟聚体验店,湖北省武汉市硚口区长宜路1号武汉荟聚中心L11层02F14号,湖北省,武汉市, 027-59359120,30.623928,114.173828,特斯拉,store
1167,合肥包河特斯拉中心,安徽省合肥市包河区天津路2号14幢,安徽省,合肥市, 0551-66023433,31.80379,117.355662,特斯拉,"store, service"
1168,广州荔湾悦汇城体验店,广东省广州市荔湾区西湾路150号1C076、1C077,广东省,广州市, 020-28604231,23.155742,113.249701,特斯拉,store
1169,上海港城广场体验店,上海市浦东新区水芸路25号港城广场三街坊6号楼101室,上海市,上海市, 021-61218158,30.8931882,121.9260979,特斯拉,store
1170,南京金鹰世界体验店,南京市建邺区应天大街888号金鹰世界,江苏省,南京市, 025-85904258,32.029758,118.746329,特斯拉,store
1171,沈阳浑南西路特斯拉中心,辽宁省沈阳市浑南区浑南西路101号,辽宁省,沈阳市, 024-82556118,41.730825,123.410886,特斯拉,"store, service"
1172,三亚特斯拉中心,海南省三亚市吉阳区海润路火车头东三街诚越新能源汽车产业园4号馆,海南省,三亚市, 0898-36642006,18.304228,109.50667,特斯拉,"store, service"
1173,西安明光路特斯拉中心,陕西省西安市未央区明光路与凤城六路十字西南角,陕西省,西安市, 029-85703458,34.33903,108.935576,特斯拉,"store, service"
1174,成都五龙山特斯拉中心,四川省成都市新都区三河街道五龙山路169号,四川省,成都市, 028-63213308,30.782389,104.169995,特斯拉,store
1175,上海康桥特斯拉中心,上海市浦东新区康桥镇康桥东路1234号,上海市,上海市, 021-61218130,31.162783,121.639098,特斯拉,service
1176,乌鲁木齐特斯拉中心,新疆维吾尔自治区乌鲁木齐市米东区振兴中路1725号,新疆维吾尔自治区,乌鲁木齐市, 0991-6102108,43.954748,87.634028,特斯拉,"store, service"
1177,上海普陀特斯拉中心,上海市普陀区中山北路2500号,上海市,上海市, 021-61218166,31.250726,121.430154,特斯拉,"store, service"
1178,上海云汇天地体验店,上海市浦东新区龙阳路2233号云汇天地L1022、L1023,上海市,上海市, 021-61218126,31.211464,121.568128,特斯拉,store
1179,上海中环百联体验店,上海市普陀区真光路1288号,上海市,上海市, 021-61218136,31.2517,121.390627,特斯拉,store
1180,上海汇智广场体验店,上海市浦东新区金科路3057号L1-6、L1-7,上海市,上海市, 021-61218116,31.20959,121.607898,特斯拉,store
1181,贵阳万象汇体验店,贵州省贵阳市观山湖区兴筑西路88号万象汇L139,贵州省,贵阳市, 0851-88548978,26.629018,106.620387,特斯拉,store
1182,上海徐汇绿地缤纷城体验店,上海市徐汇区瑞平路68号一层,上海市,上海市, 021-61218186,31.190273,121.462574,特斯拉,store
1183,嘉兴八佰伴体验店,浙江省嘉兴市南湖区中山东路1360号L1033-L1035铺,浙江省,嘉兴市, 0573-84803472,30.765459,120.739384,特斯拉,store
1184,长沙步步高星城天地体验店,湖南省长沙市雨花区步步高星城天地G层G043A号,湖南省,长沙市, 0731-82840518,28.117302,113.023174,特斯拉,store
1185,上海临港万达广场体验店,上海市浦东新区临港万达广场1层1027号,上海市,上海市, 021-61218156,30.895332,121.826708,特斯拉,store
1186,上海康桥特斯拉直营钣喷中心,上海市浦东新区康桥东路1234号,上海市,上海市, 021-61218131,31.162783,121.639098,特斯拉,"bodyshop, body repair center"
1187,宁德市华强丰田汽车销售服务有限公司,福建省宁德市东侨经济开发区工业路5号,福建省,宁德市, 0593-2728999,26.725715,119.562127,特斯拉,bodyshop
1188,鞍山汇阳汽车销售服务有限公司（三星级）,辽宁省鞍山市铁西区建设大道584号,辽宁省,鞍山市, 0412-6618111,41.166946,122.954201,特斯拉,bodyshop
1189,九江市兆方江丰汽车销售服务有限公司,江西省九江市濂溪区庐山大道70号,江西省,九江市, 0792-8508887,29.710977,116.030887,特斯拉,bodyshop
1190,长春久鼎汽车销售服务有限公司,吉林省长春市净月高新技术产业开发区天普路488号,吉林省,长春市, 0431-81179000,43.778086,125.395556,特斯拉,bodyshop
1191,聊城五洲奕达汽车销售服务有限公司（三星级）,山东省聊城市光岳路西双力路北（江北汽车城对面）,山东省,聊城市, 0635-8310777,36.485119,116.033352,特斯拉,bodyshop
1192,许昌恒业汽车销售有限公司（三星级）,河南省许昌市南外环路东段,河南省,许昌市, 0374-5188518,33.98847,113.870922,特斯拉,bodyshop
1193,莆田市奇奇贸易发展有限公司（三星级）,福建省莆田市荔城区西天尾龙山村,福建省,莆田市, 0594-2813388,25.478224,119.058058,特斯拉,bodyshop
1194,淮安益都汽车销售服务有限公司（三星级）,江苏省淮安市淮阴区香港路558号,江苏省,淮安市, 0517-80558858,33.658377,119.02946,特斯拉,bodyshop
1195,宜兴八佰伴体验店,江苏省无锡市宜兴市宜城街道解放东路288号,江苏省,宜兴市, 0510-83245008,31.363832,119.849103,特斯拉,store
1196,合肥万科广场体验店,安徽省合肥市庐阳区四里河路599号森林公园商业广场1层1021-1,安徽省,合肥市, 0551-66023660,31.898299,117.241688,特斯拉,store
1197,南京景枫广场体验店,江苏省南京市江宁区双龙大道1698号,江苏省,南京市, 025-85904505,31.935522,118.827033,特斯拉,store
1198,台州温岭银泰城体验店,浙江省温岭市城西街道中华路728号,浙江省,温岭市, 0576-83643652,28.39846,121.367931,特斯拉,store
1199,常州新北万达广场体验店,江苏省常州市新北区通江中路88号新北万达广场1层1028号,江苏省,常州市, 0519-83072506,31.824192,119.976269,特斯拉,store
1200,宁波鄞州万达广场体验店,浙江省宁波市鄞州区四明中路999号万达广场1F,浙江省,宁波市, 0574-22770450,29.831472,121.551516,特斯拉,store
1201,昆明宜家荟聚体验店,云南省昆明市五华区王筇路168号昆明宜家家居商场L1层01A01号,云南省,昆明市, 0871-68873506,25.093793,102.672016,特斯拉,store
1202,广州萝岗万达体验店,广东省广州市萝岗万达广场室内步行街1层1019号,广东省,广州市, 020-28604236,23.174728,113.473308,特斯拉,store
1203,厦门海沧特斯拉直营钣喷中心,福建省厦门市海沧区马青路1279号,福建省,厦门市, 0592-3247320,24.494925,118.021846,特斯拉,"bodyshop, body repair center"
1204,宜昌昕晨汽车服务有限公司,湖北省宜昌市伍家岗桔乡路491号,湖北省,宜昌市, 0717-6976919,30.683511,111.381614,特斯拉,bodyshop
1205,邯郸英龙汽车销售服务有限公司,河北省邯郸市开发区邯临路与和谐大街交叉口西北角（时代物流城A馆）,河北省,邯郸市, 0310-5904440,36.662456,114.568027,特斯拉,bodyshop
1206,扬州天泰达汽车贸易有限公司（施工改造中，正常营业）,江苏省扬州邗江区荷叶东路21号,江苏省,扬州市, 0514-82765888,32.452363,119.394055,特斯拉,bodyshop
1207,江西省星徽行汽车销售有限公司,江西省上饶市广信区旭日街道办三清山西大道58-16-1幢1单元202号,江西省,上饶市, 0793-8570188,28.462882,117.906751,特斯拉,bodyshop
1208,昆明经开特斯拉中心,云南自由贸易试验区昆明片区经开区出口加工区A6-1-2号（宝泽路41号）2栋,云南省,昆明市, 0871-68873505,24.964428,102.807189,特斯拉,service
1209,成都五龙山特斯拉直营钣喷中心,四川省成都市新都区三河街道五龙山路169号,四川省,成都市, 028-63213312,30.783361,104.169266,特斯拉,"bodyshop, body repair center"
1210,黄山亚翔汽车销售服务有限公司,安徽省黄山市经济开发区齐云大道131号（黄山亚夏汽车城内）,安徽省,黄山市, 0559-2317333,29.753272,118.275964,特斯拉,bodyshop
1211,常熟梦乐城体验店,江苏省苏州市常熟市东南大道168号永旺梦乐城123-1号商铺,江苏省,常熟市, 0512-68528367,31.606902,120.78512,特斯拉,store
1212,阜阳中源骏杰汽车销售服务有限公司,安徽省阜阳市颍州区开发区新安大道1008号,安徽省,阜阳市, 0558-2166292,32.850486,115.869508,特斯拉,bodyshop
1213,天津天河城体验店,天津市和平区和平路263号天河城购物中心,天津市,天津市, 022-81117108,39.133018,117.210704,特斯拉,store
1214,深圳宝安大铲湾服务中心,广东省深圳市宝安区西乡街道金港商务大厦101-108,广东省,深圳市, 0755-33347265,22.559384,113.871257,特斯拉,service
1215,北京福瑞美林汽车销售服务有限公司,北京市海淀区西四环北路10号院1号楼1层1101,北京市,北京市, 010-50980888,39.973886,116.28277,特斯拉,bodyshop
1216,杭州临平特斯拉中心,浙江省杭州市临平区东湖北路222-1、222-2、222-3号,浙江省,杭州市, 0571-22933608,30.448221,120.309187,特斯拉,"store, service"
1217,西安高新特斯拉直营钣喷中心,陕西省西安市高新区普丰路620号1幢B2-1,陕西省,西安市, 029-85703251,34.195152,108.83361,特斯拉,"bodyshop, body repair center"
1218,东莞高埗特斯拉直营钣喷中心,广东省东莞市高埗镇高昌路5号108室,广东省,东莞市, 0769-22434890,23.10108,113.729363,特斯拉,"bodyshop, body repair center"
1219,日照泰华汽车销售服务有限公司,山东省日照市经济开发区南昌路西柳州路北001幢101号,山东省,日照市, 0633-8617558,35.39406,119.440794,特斯拉,bodyshop
1220,潍坊晨宇汽车销售服务有限公司（四星级）,山东省潍坊市奎文区潍胶路1773号,山东省,潍坊市,  0536-2295011,36.631075,119.141653,特斯拉,bodyshop
1221,乐山天牛东亚汽车销售服务有限公司（三星级）,四川省乐山市市中区龙游路北段518号,四川省,乐山市, 0833-2603758,29.618083,103.742848,特斯拉,bodyshop
1222,邢台德鹏汽车销售服务有限公司,河北省邢台市襄都区龙岗大街与永安路交叉口西北角,河北省,邢台市, 0319-5559166,37.127897,114.553259,特斯拉,bodyshop
1223,滨州瑞迪汽车销售服务有限公司（四星级）,山东省滨州市黄河五路渤海三十路路口,山东省,滨州市, 0543-5189000,37.38513,117.893763,特斯拉,bodyshop
1224,开封博翼汽车销售服务有限公司（三星级）,河南省开封市魏都路163号,河南省,开封市, 0371-22733999,34.783613,114.299926,特斯拉,bodyshop
1225,江门市通泰汽车销售服务有限公司（三星级）（施工改造中，正常营业）,广东省江门市新会区会城冈州大道东45号1座,广东省,江门市, 0750-6306288,22.539158,113.064269,特斯拉,bodyshop
1226,南充德奥鑫悦汽车销售服务有限公司（三星级）,四川省南充市高坪区东顺路三段220号,四川省,南充市, 0817-3333372,30.776657,106.171025,特斯拉,bodyshop
1227,佛山赤电汽车服务有限公司（五星级）,广东省佛山市禅城区石湾镇街道番村世纪车城内1座1层1109号铺、3座3层3301号铺,广东省,佛山市, 0757-83138567,23.000819,113.106534,特斯拉,bodyshop
1228,中进汽贸（天津）进出口有限公司西青分公司（四星级）,天津市西青区中北镇卉康道2-5号（原2号）,天津市,天津市, 022-87828187,39.121497,117.099351,特斯拉,bodyshop
1229,南宁江南万达广场体验店,广西壮族自治区南宁市江南区亭洪路48-1号江南万达广场A1号楼1层1007号商铺,广西壮族自治区,南宁市, 0771-2535100,22.795856,108.319906,特斯拉,store
1230,广州南沙万达体验店,广东省广州市南沙区南沙街道蕉门河社区双山大道3号万达广场一层1029号商铺,广东省,广州市, 020-22808710,22.800861,113.538807,特斯拉,store
1231,成都万象城体验店,四川省成都市成华区双成二路98号成都万象城C-102号,四川省,成都市, 028-63213298,30.654557,104.123265,特斯拉,store
1232,南京雨花虹悦城体验店,江苏省南京市雨花台区应天大街619号1F-E09-2,江苏省,南京市, 025-83084764,32.015224,118.77219,特斯拉,store
1233,榆林白云安途汽车销售服务有限公司,陕西省榆林市榆阳区汽车产业元区科创一路东2号,陕西省,榆林市, 0912-3611777,38.343139,109.873507,特斯拉,bodyshop
1234,台北内湖特斯拉直营钣喷中心,台湾省台北市內湖区旧宗路二段一号,台湾省,台北市,809007518,25.069781,121.58528,特斯拉,"bodyshop, body repair center"
1235,成都世豪广场体验店,四川省成都市高新区剑南大道中段998号世豪广场L1层126a、126b,四川省,成都市, 028-63213306,30.555926,104.051281,特斯拉,store
1236,舟山元通佳通汽车销售服务有限公司,浙江省舟山市定海区双桥汽车城3号,浙江省,舟山市, 0580-8173777,30.026371,122.034734,特斯拉,bodyshop
1237,漳州盛元兴特汽车销售服务有限公司,福建省漳州市龙文区水仙大街235号,福建省,漳州市, 0596-2080688,24.506833,117.737117,特斯拉,bodyshop
1238,北京后沙峪特斯拉中心,北京市顺义区京密路后沙峪段3号,北京市,北京市, 010-80935525,40.120346,116.56844,特斯拉,service
1239,成都银泰in99体验店,四川省成都市武侯区天府大道1199号成都银泰中心in99L102B-1,四川省,成都市, 028-67934022,30.59104,104.076101,特斯拉,store
1240,长沙星沙特斯拉中心,湖南省长沙市长沙县湘龙街道大塘村杉星村中南汽车世界内H11栋101室,湖南省,长沙市, 0731-82840516,28.242816,113.072176,特斯拉,"store, service"
1241,焦作市东宝行汽车销售服务有限公司,河南省焦作市高新区迎宾大道马村段西侧,河南省,焦作市, 0391-8823991,35.148721,113.27036,特斯拉,bodyshop
1242,武汉杨春湖特斯拉中心,湖北省武汉市洪山区团结大道1919号,湖北省,武汉市, 027-59840218,30.61517,114.418325,特斯拉,"store, service"
1243,武汉江宸天街体验店,湖北省武汉市江汉区青年路518号江宸天街A馆1F-09bb,湖北省,武汉市, 027-59359122,30.613037,114.267199,特斯拉,store
1244,南宁万象城体验店,广西壮族自治区南宁市青秀区民族大道136号华润万象城L272,广西壮族自治区,南宁市, 0771-2535120,22.817954,108.399398,特斯拉,store
1245,咸阳恒泰恒盛汽车销售服务有限公司,陕西省咸阳市秦都区北上召十字东南角汽车产业园向南200米路东独栋01室,陕西省,咸阳市, 029-33222271,34.374172,108.679978,特斯拉,bodyshop
1246,泰安广潍汽车服务有限公司,山东省泰安市东部新区博阳路56号,山东省,泰安市, 0538-6575666,36.219107,117.213508,特斯拉,bodyshop
1247,杭州嘉里中心体验店,浙江省杭州市拱墅区延安路385号杭州嘉里中心L117、118a,浙江省,杭州市, 0571-82624314,30.26573,120.169024,特斯拉,store
1248,三亚椰能新能源汽车服务有限公司,海南省三亚市天涯区机场路凤凰机场贵宾楼旁三亚汽车租赁中心A区A-01,海南省,三亚市, 0898-88215999,18.314093,109.431204,特斯拉,bodyshop
1249,杭州滨江银泰体验店,浙江省杭州市滨江区西兴街道启智街475号商业广场1层134号,浙江省,杭州市, 0571-22932158,30.207363,120.22864,特斯拉,store
1250,宁波来福士体验店,浙江省宁波市江北区大庆南路99号宁波来福士广场,浙江省,宁波市, 0574-22770455/0574-26958000,29.88856,121.564303,特斯拉,store
1251,遵义沃丰汽车销售有限公司,贵州省遵义市汇川区董公寺国际商贸城,贵州省,遵义市, 0851-28725099,27.783601,106.928772,特斯拉,bodyshop
1252,石家庄欢乐汇100体验店,河北省石家庄市裕华区裕泰路77号欢乐汇100FUNCITY,河北省,石家庄市, 0311-86204629,38.002157,114.542007,特斯拉,store
1253,杭州亚太路特斯拉中心,浙江省杭州市萧山区蜀山街道亚太路1399号,浙江省,杭州市, 0571-22932160,30.118758,120.222475,特斯拉,service
1254,宜宾吉泰汽车销售服务有限公司,四川省宜宾市临港经济开发区飞云路北段安吉汽车城,四川省,宜宾市, 0831-8888025,28.801526,104.668783,特斯拉,bodyshop
1255,菏泽世强汽车销售服务有限公司,山东省菏泽市定陶区杜堂镇广州路与向阳路交汇处北100米路东,山东省,菏泽市, 0530-7911888,35.117951,115.585913,特斯拉,bodyshop
1256,贵阳孟关特斯拉中心,贵州省贵阳市花溪区孟关汽贸城红星路2号,贵州省,贵阳市, 0851-88548981,26.401642,106.748166,特斯拉,"store, service"
1257,武汉凯德1818体验店,湖北省武汉市武昌区中北路109号凯德1818一层11号,湖北省,武汉市, 027-61526257/027-61526516,30.559629,114.346295,特斯拉,store
1258,湘潭永通加特汽车销售服务有限公司,湖南省湘潭市经开区和平街道湘望路5号,湖南省,湘潭市, 0731-55578223,27.938937,112.942858,特斯拉,bodyshop
1259,深圳罗湖笋岗特斯拉中心,广东省深圳市罗湖区笋岗街道笋西社区宝岗路3号华南布艺市场一层,广东省,深圳市, 0755-36812451,22.56684,114.118143,特斯拉,service
1260,佛山里水特斯拉直营钣喷中心,广东省佛山市南海区里水镇佛山一环东侧水口路出口广佛汽车城,广东省,佛山市, 0757-88013671,23.175082,113.178145,特斯拉,"bodyshop, body repair center"
1261,北京丰科万达体验店,北京市丰台区丰科路6号院丰台万达广场1F1011号商铺,北京市,北京市, 010-80935538,39.830286,116.305423,特斯拉,store
1262,武汉摩尔城体验店,湖北省武汉市汉阳区武汉摩尔城L1-043,湖北省,武汉市, 027-59840208,30.564918,114.21425,特斯拉,store
1263,南昌王府井体验店,江西省南昌市青云谱区洪城路188号,江西省,南昌市, 0791-82069300,28.660733,115.911673,特斯拉,store
1264,安庆恒恩特汽车销售服务有限公司,安徽省安庆市大观区丁香路22-1号,安徽省,安庆市, 0556-5976688,30.565451,117.019635,特斯拉,bodyshop
1265,利星行（沧州）汽车销售服务有限公司第一分公司,河北省沧州市高新区武林大道东侧向海路南侧8号,河北省,沧州市, 0317-5203738,38.343756,116.818011,特斯拉,bodyshop
1266,上海延安西路特斯拉中心,上海市闵行区延安西路3180号,上海市,上海市, 021-61218198,31.193719,121.381425,特斯拉,"store, service"
1267,南通永旺梦乐城体验店,江苏省南通市星湖路1066号南通永旺梦乐城B1F,江苏省,南通市, 0513-85343649,31.929739,120.96841,特斯拉,store
1268,Shatin Service Center 沙田服务中心,新界沙田小沥源源顺围2号地下,香港特别行政区,香港市,+ 852 3974 0251,22.3861055,114.217071,特斯拉,service
1269,Shatin Experience and Service Center 沙田体验及服务中心,新界沙田小沥源源顺围2号地下,香港特别行政区,香港市, +852 3974 0288,22.3861055,114.217071,特斯拉,"store, service"
1270,澳门体验中心,澳门威尼斯人度假村停车场,澳门特别行政区,澳门市,0800-286,22.147261,113.559828,特斯拉,"store, service"
1271,Tesla QRE 零售店,香港岛湾仔皇后大道东202号地下,香港特别行政区,香港市,+ 852 3974 0224,22.277869,114.18381,特斯拉,store
1272,Tesla E-Max 零售店,九龙九龙湾展贸径1号九龙湾国际展贸中心地下46号铺,香港特别行政区,香港市,+ 852 3974 0224,22.3273317,114.21503,特斯拉,store
1273,Tesla K11 MUSEA 体验中心,九龙尖沙咀梳士巴利道18号K11MUSEAB1层B103C号铺(汇丰自动柜员机旁边),香港特别行政区,香港市,+ 852 3974 0224,22.2969692,114.183439,特斯拉,store
1274,西环服务中心,香港岛德辅道西444-452号香港工业大厦地下A及B室,香港特别行政区,香港市,+ 852 3974 0224,22.2904886,114.144949,特斯拉,service
